id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CRGY0z7pkss,https://www.instagram.com/p/CRGY0z7pkss/,57,#cafefotter #fottern #cafefottergraz #graz #sommer #sommeringraz #ferien #sommer2021 #bowltime #ferienzeit #summertime #holidaymood,"Kennt ihr auch dieses Gefühl, dass bei dieser Hitze ☀️🔥 Essen fast immer zu viel ist!?  Wir haben einige sommerliche Gerichte auf unserer Karte, zum Beispiel diese herrlich frische Salat-Bowl 🥗🥑  So gelingt eine leichte Stärkung in der Mittagspause 😋💦 PS: Genießen lässt sich dieses feine Sommermenü zu Ferienbeginn optimal in unserem Rosengarten!  Reserviert euch am Besten gleich über unsere Website ein schattiges Plätzchen! 🌳☀️⛱🌹                      ",,2021-07-09T08:31:32.000Z
CRgl7d_pdHB,https://www.instagram.com/p/CRgl7d_pdHB/,88,#cafefotter #cafefottergraz #graz #fottern #fotternonline #summerspecial #espressoorange #espressotonic #coffeelover #coffeetime #igersgraz #igersstyria,🤗☀️😍  Summerspecials par excellence & perfekt fürs Kaffeehaus:  Unser Espresso-Orange & Espresso-Tonic! ☕️🧊🍋🍊  Ihr werdet überrascht sein wie harmonisch diese beiden Getränke erfrischen!!!! 💦😅😍                       👍🇮🇹🥳 Klingt mega! Müssen wir bald mal vorbeischauen ❤️‍🔥,,2021-07-19T12:46:18.000Z
CR1LGhMpoNK,https://www.instagram.com/p/CR1LGhMpoNK/,127,#cafefotter #cafefottergraz #fottern #graz #gastgarten #rosengarten #coffeelover #doglove #hund #hundeliebe,❤️🐩 Eure haarigen Freunde sind auch unsere haarigen Freunde und jederzeit herzlich willkommen. 🥰 Dieser kleine Freund hier fühlt sich „pudelwohl“ 😻😻😻 während Frauchen ebenso ihre kleine Auszeit in unserem Rosengarten genießt! ☀️🌹                   😍 👏💐,,2021-07-27T12:35:56.000Z
CROq4XBpzxg,https://www.instagram.com/p/CROq4XBpzxg/,116,#cafe_fotter #fottern #sommerdessert #frischundsaisonal #erdbeerdessert #sommer,"Weils einfach so schön anzusehen ist und außerdem noch köstlichst schmeckt… 😋 🍓😋🍓😋🍓 Manchmal haben wir für euch  saisonale Dessert-Specials, die es nicht immer gibt, wir heute dieses frische Joghurt auf Erdbeer-Rhabarbermus mit Crunchie obendrauf… Mhmm 🤪😍 so lecker, ein paar Gläschen sind noch da…  .            🌚 😋 👏👏👏👏👏🥳 😍😍😍 👏... voll zu recht 👩🏻‍⚖️😉! 👍🌻💁🏻‍♀️ Ein Gedicht 😍",,2021-07-12T13:43:14.000Z
CPVnsrkHGeU,https://www.instagram.com/p/CPVnsrkHGeU/,57,#cafefotter #cafefottergraz #fottern #hörsaalf #graz #falstaff #falstaffmagazine #voting #vote #frühstück #brunch #breakfast #bestbreakfast #instagood #instadaily #foodporn #igersaustria #igersgraz #igersstyria #foodlover, kürt die besten Brunch & Frühstückslokale - und wir haben es in der Nominierungsphase der Wahl unter die Top-Ten in der Steiermark und somit ins finale Voting geschafft.  👏🤗🥳 🤗🤩  . AND THE NOMINEES ARE... ⭐️CAFE FOTTER / STEIERMARK⭐️  . WIR FREUEN UNS ÜBER EURE STIMME!!! 😍🥰  . Unter nachstehendem Link könnt ihr täglich für uns abstimmen - wir freuen uns über jede einzelne!!! 🙏🙏🙏 . PS: Bitte gerne teilen und weitersagen!! Es kann noch bis 31. Mai täglich gevotet werden! 🗳 . https://www.falstaff.at/nd/voting-die-beliebtesten-brunch-und-fruehstuecks-lokale-2021/  ➡️ Link in Bio                                                   Done 👍🏻 🥐☕ Done 👍🏽,,2021-05-26T13:27:19.000Z
CQ08DZmJ_SB,https://www.instagram.com/p/CQ08DZmJ_SB/,93,#fotterbreakfastclub #fbc #neuermonatneuekarte #fottern #cafefotter #frühstück #frühstück #neuekarte #saisonales #graz #fotter #breakfast #breakfastlover #igersgraz #igersstyria #foodlover #foodporn,🥳🥂 F O T T E R Breakfast Club im Juli ☀️😋 Die neue Art samstags zu Frühstücken.  Wir präsentieren unsere Juli Specials:  🍓 Beeren-Bowle  🥩 Roastbeef  🥕 Veganer Lax 🍰 saisonales Spezialdessert mit Erdbeeren & Rhabarber.  Wir freuen uns auf eure Reservierungen und auf euer Kommen. .            ingraz      cafefottergraz               😍😍 🤤 oh wow das klingt großartig! 👏👏👏👏🇮🇹👍,,2021-07-02T13:53:02.000Z
CSeCM4PqtQp,https://www.instagram.com/p/CSeCM4PqtQp/,207,#bittebeehrensiemichwieder #cafefotter #cafefottergraz #graz #covid_19,"Liebe Gäste und Freunde des Café Fotter! Auch wenn es manchmal so wirkt und es sich alle wünschen - die Pandemie ist leider noch nicht vorbei!  Der Verdachtsfall in unserem Umfeld hat sich leider bestätigt und daher werden wir die restliche Woche das Café weiterhin sicherheitshalber geschlossen halten!  Gesundheit und Sicherheit für unsere Gäste sowie unser Team stehen für uns an oberster Stelle und hier machen wir keine Kompromisse! Da wir momentan eben nicht die gewohnte Qualität für unsere geliebten Gäste liefern können, haben wir uns für die kurze Pause entschieden - auch wenn es uns natürlich schwer fällt! 😔 Wir nutzen die nächsten Tage aber um unsere Akkus wieder aufzuladen, gehen uns täglich testen und freuen uns, ab nächster Woche wieder voll für euch da zu sein!💯💪🏻 Wir entschuldigen uns für die entstandenen Umstände, danken für euer Verständnis und freuen uns, euch bald wieder bei uns begrüßen zu dürfen! 🤍 Alles Liebe, euer Café Fotter Team         ❤️ Das nenne ich gesellschaftliche Verantwortung tragen und leben. Top 🔝👏 Ihr schafft das😍 👏🔥😢 ❤️❤️ Kopf hoch … bis bald",,2021-08-12T09:27:01.000Z
CKllKidHy5w,https://www.instagram.com/p/CKllKidHy5w/,165,#fottern #supportyourlocalbusiness #weihnachten2020 #cafefotter #cafefottergraz #fottern #graz #takeaway #daheim #togo #corona #covid19 #supportsmallbusiness #supportyourlocal #instagood #igersaustria #igersgraz #breakfast #cake #coffee #fottern #fotternonline #breakingnews #staytuned #allesneu,Tatatataaa!! 🥁🥁🥁🥁🥁 Wer uns kennt weiß: Stillstand & Trübsal blasen ist nichts für uns! Wir haben die vergangenen Wochen wieder einmal genutzt um Neues auf die Beine zu stellen! 🥳🙌🏻 Unsere Website erstrahlt in neuem Look & ab sofort geht   auch online 💻🛍 . Am besten ihr schaut gleich mal bei uns vorbei: www.cafe-fotter.at (LINK IN BIO) 💙 .                                               Yayyyyy wie cool!! 🥳👏🏼 Sehr schön sehr gediegen sehr dezent - eine Frage: das Frühstück gibt’s nach wie vor „wochenends“ (oder)?,,2021-01-28T11:36:04.000Z
COXr00bHlly,https://www.instagram.com/p/COXr00bHlly/,57,#cafefotter #cafefottergraz #jobs #gastrojobs #gastrojobsgraz,"Liebe Leute, wir erweitern unser Team und suchen AB SOFORT : 👉👉MITARBEITER/INNEN im Service! 👈👈 . Du hast schon Erfahrung in der Gastronomie, bist verlässlich, stressresistent, flexibel, freundlich und ein/e motivierte/r Teamplayer/in? 💪🏻 . 👉 Dann melde dich bei uns! Wir sind ein junges, dynamisches Team und freuen uns auf dich! Dein Arbeitsplatz - das Café Fotter - ist bekannt als eines der ältesten Kaffeehäuser der Stadt. Hier findest du Kaffeehaus-Tradtion gepaart mit frischen modernen Elementen.  🥰☕🍽🥂🥐🍰 . Wir bieten: Geringfügige Beschäftigungen für 2-3 Tage/Dienste pro Woche Bezahlung lt. Kollektiv + Trinkgeld. . Die Arbeitszeiten generell sind zwischen:  Mo-Fr zwischen 14:00 -19:00 Uhr, Samstag zwischen 08:00 - 14:00 Uhr. Kein Sonn- & Feiertagsdienst! Wir uns darauf dich kennen zu lernen! 😍👍  . Bewerbungen und Fragen an:  👉👉 info@cafe-fotter.at 👈👈 . . .        ",,2021-05-02T12:10:28.000Z
COpFVXdHnVH,https://www.instagram.com/p/COpFVXdHnVH/,46,#cafefotter #fottern #fotternonline #muttertag #mothersday,"Auch wenn ja bekanntlich jeden Tag ein wenig ""Muttertag"" sein sollte - wir wünschen allen Mamas heute einen ganz besonders wundervollen, fantastischen Tag!!! Alles Liebe, euer Café Fotter Team! 🥰🌹😘❤️😍🌹 .        ",,2021-05-09T06:20:27.000Z
CM1t0m1nYiu,https://www.instagram.com/p/CM1t0m1nYiu/,46,#supportyourlocalbusiness #cafefotter #cafefottergraz #fottern #graz #takeaway #daheim #togo #corona #covid19 #supportsmallbusiness #supportyourlocal #instagood #igersaustria #igersgraz #breakfast #cake #coffee #fottern #fotternonline,"Ihr Lieben 🤗 Dieses Wochenende gibt es wieder unser  👉TAKE AWAY Angebot👈  Bestellt jetzt noch schnell vor in unserem Online-Shop!  . Samstag & Sonntag könnt ihr euch wieder zwischen  08:30 – 11:00 Uhr eine kleine Auswahl unseres Sortiments nach Hause holen, wie z.b. unseren Goldsommer DIY Bausatz! Passt perfekt zu den frühlingshaften Temperaturen! 🌼🌸☀️ . Wir freuen uns auf euch! ❤️ .                                       ",,2021-03-25T11:02:21.000Z
CO19MIWnv3Y,https://www.instagram.com/p/CO19MIWnv3Y/,195,#cafefotter #cafefottergraz #graz #fotternonline #wiedereröffnung #reopening #sicheregastfreundschaft #frühling #spring #frühlingingraz #gastronomie #reopening #fottern #covid_19 #lockdown2021,"Ihr Lieben!🤗 Der Frühling naht in Riesenschritten und was noch viel schöner ist - auch unsere 🎈🥳 Wieder-Eröffnung 🥳🎈 steht kurz bevor!  💐☀️🌷🌼 Wir bereiten uns in diesen Tagen intensiv darauf vor und freuen uns riesig, euch schon schon nächste Woche ***19.05.2021*** wieder persönlich bei uns zu  begrüßen! ☕️🤩🧁🥂 . PS: Dieses Wochenende steht wie gesagt ganz unter dem Motto „Vorbereitungen“ - deshalb gibt es das in den letzten Monaten für euch gewohnte Take-Away Angebot am kommenden Sa & So nicht mehr. . Wir halten euch hier auch zu den aktuellen Regelungen des Besuchs bei uns am Laufenden! Habt ein schönes Wochenende, und bis ganz bald!!! ✌️🥰❤️ .                             Yuppiiehh! 🎉😍🙌🏻 Alles Gute für die Wiedereröffnung 😊 🙌",,2021-05-14T06:19:25.000Z
COGkyqGnjD4,https://www.instagram.com/p/COGkyqGnjD4/,49,#cafefotter #fottern #fotternonline #hörsaalf #jhornig #cafefottergraz #graz #igersgraz #igersstyria #thankful #togetherwearestronger #supportyourlocalbusiness #supportyourlocalhero #supporteachother #supportyourlocal #local #localbusiness #localbrand #muttertag #mothersday #muttertag2021 #mothersday2021,"Der Muttertag naht!! ❤️ Wollt ihr eurer lieben Mama heuer eine besondere Freude bereiten? 💝🥰 Wir haben uns wieder etwas für euch überlegt:  Am Wochenende zum 08. & 09. Mai gibt es von 08:30-11:00 Uhr unser  **Muttertags-Frühstückspaket** 🥖🥓🍳🥒 zum Mitnehmen.  Ideal für ein gemeinsames Frühstück im Park, im eigenen Garten oder doch lieber Zuhause im Wohnzimmer.  In limitierter Auflage servieren wir unser Muttertags-Frühstück am Keramikteller und legen Sektgläser, Besteck und Servietten mit in den Korb. 🍽🥂🧺  Ihr braucht euch also um nichts zu kümmern und könnt ganz entspannt los frühstücken. Alle Details dazu gibts natürlich auf unserer Website!  🛒📧 Vorbestellung unter: https://www.cafe-fotter.at/online-shop/ PS: Neben leckeren Köstlichkeiten gibt es eine ein paar kleine Überraschungen im Korb! 🤩🎉🧺                                                das wär doch ne idee",,2021-04-25T20:41:55.000Z
CKjRV0aH1IX,https://www.instagram.com/p/CKjRV0aH1IX/,85,#supportyourlocalbusiness #weihnachten2020 #cafefotter #cafefottergraz #fottern #graz #takeaway #daheim #togo #corona #covid19 #supportsmallbusiness #supportyourlocal #instagood #igersaustria #igersgraz #breakfast #cake #coffee #fottern #fotternonline #breakingnews #staytuned #allesneu,Hey ihr Lieben! 🥰  Nun ist’s nur noch ein halber Tag 😜 dann dürfe. Wir euch endlich unsere Neuigkeiten verraten!!!! 🤗🤩🥳🎉 .                                               Ich dachte ihr habts ein Krügerl für mich eingeschenkt... Da sind wir gespannt. Bitte nur gute Nachrichten! 🎈,,2021-01-27T14:04:21.000Z
CNPEg-7nDKy,https://www.instagram.com/p/CNPEg-7nDKy/,81,#supportyourlocalbusiness #cafefotter #cafefottergraz #fottern #graz #takeaway #daheim #togo #supportsmallbusiness #supportyourlocal #instagood #igersaustria #igersgraz #breakfast #cake #coffee #fottern #fotternonline #ostern #ostern2021 #ostersonntag #frühling #spring,"🐣🐑🐤 FROHE OSTERN! 🐰🐥🐇 Habt einen schönen Ostersonntag & Ostermontag, und genießt die frühlingshaften Tage! ☀️🌼💐🌤🌸  Alles Liebe, euer Café Fotter Team! .                                             ",,2021-04-04T07:21:39.000Z
