id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CPadbaJnVt6,https://www.instagram.com/p/CPadbaJnVt6/,56,#gastronomie #lockdown #podcasting #podcast #cafébesitzer #lunchbreakstories #zerowaste #unverschwendet #lebensmittelretten #stadtgraz #graz #igersgraz #unternehmenhelfenunternehmen #unternehmerinnen #gründerin #cafésingraz #frühstückingraz #frauenpower #frauennetzwerk,"Anna-Lisa Gattinger, die Gründerin des beliebten    in Graz, gibt Einblicke in ihre momentane Situation als Gastronomin 🥘 nach einem halben Jahr Lockdown. Vor einem Jahr schon hat Anna bei Lunch Break Stories (nachzuhören in Episode 20) sehr persönlich und ehrlich über Corona 🦠 und die damit verbunde Krise für die Gastronomie gesprochen. Ein Jahr später unterhalten wir uns darüber wie es ihr und ihrem Unternehmen im letzten Jahr ergangen ist. Wie ist sie mit den Herausforderungen 💪🏻umgegangen, was hat ihr geholfen durchzuhalten und wie geht es mit ihrem Café weiter. Kleiner Spoiler: Momentan ist sie auf der Suche nach einem neuen Standort mit Gastgarten für ihr Café.😉 Wer weiß was? Help wanted! 😊                                     Promote it on  🧘🧘🧘 unternehmerinnen 🤝 💘💘 ❤️❤️❤️",,2021-05-28T10:33:47.000Z
CMSiTvCnfvn,https://www.instagram.com/p/CMSiTvCnfvn/,78,#lunchbreakstories #unternehmerin #autorin #speakerin #igersgermany #igersaustria #igersgraz #gründerin #schuldenfrei #mutgewinnt #krisenmanagement #mumpreneur #karriereundkind #frauennetzwerk #frauenpower #gründen #frauentag #ermutigung #schicksalsschlag #weitergehts #inspiration,"Helen Hain   ist erfolgreiche Unternehmerin ✨und Vertriebsexpertin, gefragte Speakerin 🎙Autorin📚 und dreifache Mutter.     Klingt doch alles nach einer wunderbaren Bilderbuch-Karriere, oder?🌈✨       Doch im zarten Alter von nur 24 Jahren wird sie Witwe und erbt die Firmenschulden 💰 ihres verstorbenen Ehemanns in Millionenhöhe. Sie übernimmt das Unternehmen, erlernt das Business learning by doing, zahlt binnen sieben ❗️Jahren die Schulden ab und verkauft es.✅ 💴    In diesem unglaublich inspirierenden und berührenden Interview erzählt Helen wie man selbst in tiefen Tälern zuversichtlich die ersten mutigen Schritte Richtung Gipfel geht, wie es auch in jeder Krise Chancen zu ergreifen gibt und wie sie ihren Weg gefunden hat. ➡️Jetzt überall wo es Podcast gibt! Tune in! 🎧                                          # 💯 Danke für das inspirierende Interview! 🤗 Meinem Mann und ich (sind selbst Eltern) waren danach so beeindruckt und inspiriert! 😀",,2021-03-11T19:08:19.000Z
CNedKWuntuk,https://www.instagram.com/p/CNedKWuntuk/,63,#lunchbreakstories #femaleempowerment #femaleleaders #femaleleadership #femaleleader #womenintech #techleader #wunderweiber #wuexecutiveacademy #bosnia #expatlife #führungskräfteentwicklung #networking #networkingqueen #podcastfürfrauen #podcastersofinstagram #neueepisode #femalelead #makingitinaustria #happyweekend,"Episode 40 ist da!!! 🥳  Als   mit dem Bus von Bosnien nach Österreich kam, kannte sie niemanden und stand erst am Anfang ihrer Karriere – mittlerweile ist sie Führungskraft beim Softwareunternehmen Mavoco sowie Vizepräsidentin des Female-Leaders-Netzwerks der WU Executive Academy. In dieser Episode sprechen wir über ihren Werdegang und Weg von Bosnien nach Österreich, wie man eine Networking-Queen wird, warum es wichtig ist sich Ziele zu setzen, selbst aktiv zu werden und Chancen zu ergreifen. Tune in!!! 🎧 Überall wo es Podcasts gibt und auf ➡️www.lunchbreakstories.at                                       ❤️❤️",,2021-04-10T06:45:38.000Z
CSZwrbiKz-b,https://www.instagram.com/p/CSZwrbiKz-b/,56,#lunchbreakstories #bebrave #brenebrownquotes #mut #frauenpower #frausein #unternehmerin #gründermütter #shepreneur #frauenimbusiness #igerswien #igersgraz #steirerin #frauenfürfrauen #muttutgut #aufstehenkronerichtenweitergehen #resilenz #weitermachen #gründen,✨Let’s be brave!!! ✨                                     👏👏👏 YES 🔥 ❤️🙌🔥👏 🙌 Da bin ich dabei. Den Mutigen gehört dir Welt. 😃❤️🦋,,2021-08-10T17:36:56.000Z
CQg-n-cHXWu,https://www.instagram.com/p/CQg-n-cHXWu/,,,"✨ Vote for me, please!!!🤩Lunch Break Stories ist auf der Shortlist der Nominierungen für den Minerva Award 🥇 von  . Yeah!!!🥳 Ich freue mich wahnsinnig 🙌🏼 und fühle mich geehrt mit so tollen Frauen und Projekten nominiert zu sein. 🥰 Link fürs Voting ❤️ist in meiner Bio. 😉 Merci 😘 ❤️❤️❤️❤️ 😮😮😮👏 Done ✅ ❤️ Done👏 Ich hab den Link gleich offen gelassen und vote immer wenn ich auf der Seite bin (mit Seite refresh kann man ja gleich wieder voten). Ich drück dir die Daumen! 👍🏻 Done 🔥🔥🔥 Täglich, vor dem Frühstück, von Anfang an ❤️ Gecheckt 🥳👍 Done 😍",,2021-06-24T19:59:43.000Z
CQkjICFHqcp,https://www.instagram.com/p/CQkjICFHqcp/,99,#buna #bunacoffee #kaffeeliebe #coffeebreak #lunchbreakstories #frauenkaffee #womenincoffee #igersgraz #gewinnspiel #gewinnspiel2021 #neueepisode #podcast #graz #nachhaltigkeit #fairtrade #kaffeekaffeekaffee,"Wenn Susanne Feier über Kaffee ☕️ spricht, dann funkeln ✨ ihre Augen und man wird von ihrer Begeisterung direkt angesteckt.   ist die erste zertifizierte österreichische Jurorin, die in der Jury an Baristaweltmeisterschaften 🥇 teilnehmen durfte und Gründerin der Grazer Kaffeerösterei BUNA. In dieser Episode unterhalten wir uns nicht nur über ausgezeichneten Kaffee ☕️ , sondern auch wie Susanne Kinder 👶🏻 und Kaffee schaukelt, warum Selbstfürsorge gerade als Unternehmerin essenziell ist und wie sie mir ihrer neuen Linie WOMEN IN COFFEE Frauen 💪🏻in allen Phasen der Wertschöpfungskette: Kaffeebäuerinnen, Frauen im Vertrieb, in der Verarbeitung und im Verkauf stärkt.       GEWINNSPIEL mit BUNA 🥳: Gewinne ein Premium Coffee Package 🤩bestehend aus 3 x 250g WOMEN IN COFFEE by BUNA – Kaffees Verrate uns in den KOMMENTAREN ⬇️ mit wem du gerne diesen leckeren Kaffee genießen möchtest. Wir würden uns freuen😍, wenn du diesen Beitrag auch in deinen Stories TEILST- das gibt dann natürlich ein Extra-Los für dich! 😊 Das Gewinnspiel endet am Samstag, den 3.7.2021 um 20.00 Uhr!!! Die Gewinnerin/Der Gewinner wird zufällig ausgewählt und von uns via DM verständigt. Teilnahmebedingungen: • Teilnahmeberechtigt sind alle aus Österreich 🇦🇹, die mindestens 18 Jahre alt sind • Das Gewinnspiel wird durch   und   durchgeführt und steht in keinerlei Beziehung zu Instagram. Keine Barablösung möglich. Danke Julia! Es war so ein schöner, lustiger Nachmittag mit Dir 😍 Vielen Dank fürs Mitspielen! Die Gewinnerin wird heute noch von uns verständigt. ☺️❤️                               ❤️ ☕️ Mit meiner Familie natürlich 🙌😍☕ 😍😍😍  und mir würde der vermutlich hervorragend schmecken 👌 Oder mit  Coffeebreak in shared Home Office on the terrace would be great with  Ich find die neue Linie super! Würde den Kaffee mit   teilen! ☕ Ich würd ihn mit   und   genießen  🥯☕️",,2021-06-26T05:07:22.000Z
CSfCpBFK3Rp,https://www.instagram.com/p/CSfCpBFK3Rp/,46,,"Out of office 😄 Wollte eigentlich schon eine neue Episode online stellen, weil ich wirklich ein paar ganz Feine noch in der Pipeline habe 🤩, aber ...was soll ich sagen...🙉😂...ich genieße gerade den Sommer so, meinen Urlaub, meine Familie, dolce fa niente nach einem ziemlich busy Jahr. Also bitte noch ein kleines bisschen Geduld 🙏🏻😉 Vorfreude ist ja bekanntlich eh die schönste Freude. ☺️ Worauf freut ihr euch denn diesen Sommer 🏖 ganz besonders? Und welche Bücher 📚 lest ihr denn gerade? recht hast du liebe julia! schönen urlaub & erhol dich gut 🥰♥️ Auszeit ist so wichtig. Genieße es noch länger. 😊 Auch wenn ich LBS schon vermisse. Ich lese gerade Roter Mond von Miranda Grey (Thema Zyklus, Weiblichkeit) und Werbin ich und wenn ja wieviele von Richard David Precht. 😊 Das schönste am Sommer ist für mich, dass ich endlich mehr Zeit zum lesen habe. Was auch die perfekte Überleitung zur zweiten Frage ist: ich lese „Karl Lagerfeld - ein Deutscher in Paris“ 💖 Mach das! ☺️👍🏻",,2021-08-12T18:57:30.000Z
CMiDW88H71X,https://www.instagram.com/p/CMiDW88H71X/,95,#strongertogether #nocompetition #lunchbreakstories #empoweredwomenempowerwomen #igergraz #igerswien #frauennetzwerk #starkefrauen #podcast #mittwochmotivation #michelleobamaquotes #zitateundsprüche #nocompetitionhere #unternehmerin #gründerin #speakerin #frauenfürfrauen #motivationssprüche #frauenpower #frauenbusiness #fraueninführung,You hold it open. ☺️🚪                                       🙌🙌🙌🙌 oh ja! Und heute war ein Tag nach genau diesem Motto! ❤️,,2021-03-17T19:45:44.000Z
CMPSzNinX1L,https://www.instagram.com/p/CMPSzNinX1L/,151,#lunchbreakstories #diesteirerin #igersgraz #interview #steirerin #diemacherin #steirerinawawards2020 #igersaustria #steiermark #graz #frauen #gründerin #mut #podcastösterreich #mutzurlücke #unternehmerin #frauenpower #frauennetzwerk,"Heute kurze Lunch Break ☺️ Danke   für das nette Gespräch und Danke liebe  , dass du meinen einstündigen Stream of (un)consciousness 😂so schön formuliert hast. 😄 Das ganze Interview gibt es auf www.diesteirerin.at in der neuesten Ausgabe zu lesen. 😉                                   Sehr schön ♥️♥️♥️ 🙌❤️ 🤩😍💛 Toll! 👏👏😍 Mega!! 🔥 Genial 🙌 Herzlichen Glückwunsch 👏 🍾 😍 Wie cool! 🥳 👏🏼👏🏼👏🏼 Sehr cool! Gratuliere zum Artikel ! 👏👏👏 Sehr cool!🔥🔥",,2021-03-10T12:55:05.000Z
CPT2qKWnHVq,https://www.instagram.com/p/CPT2qKWnHVq/,,,Lunch Break Stories ist back!!!🥳 Nach einer kleinen Break gibt es schon diese Woche wieder eine neue Episode von Lunch Break Stories. 🎧🤩 Stay tuned- more good stuff to come. ➡️ www.lunchbreakstories.at juhuuu 😍,,2021-05-25T20:59:39.000Z
CLulFauHK_6,https://www.instagram.com/p/CLulFauHK_6/,63,#lunchbreakstories #podcastösterreich #blogger #blogger_at #igersgraz #igerslinz #reiselust #reisen #reisenfuerweltentdecker #reisen2021 #blogging #selbstständig #kleinunternehmen #onlinemarketing #fempreneur #reiseblogger #reisenreisenreisen #podcasting #chancennutzen #girlcrush,"Mit Rucksack 🎒 , Charme ✨und Dirndl 👗 bereiste Viktoria bereits 66 Länder 🌍und hat jede Menge spannende und witzige Stories 😂 für uns im Gepäck. Viktoria ist eigentlich Reisebloggerin. Eigentlich? Naja, durch die globale Krise musste die Steirerin - die jetzt in Linz lebt - sich 2020 umorientieren. Ein Jahr mit nur wenig Umsätzen 📉 als Kleinunternehmerin und dennoch hat sie Ende des vergangenen Jahres das Abenteuer Selbstständigkeit gewagt. Mit ihrer kleinen Werbeagentur unterstützt sie ein Hamburger ⚓️ Startup, einen lokalen Weinhändler 🍷 in Oberösterreich und zaubert neue Webseiten, Social Media und alles was im Bereich Online Marketing noch so anzutreffen ist. Besonders stolz ist sie auf ihren eigenen Podcast 🎧. Mit No Kangaroos 🦘- Der Österreich Podcast erzählt sie spannende, lustige und skurrile Geschichten aus der Heimat 🇦🇹 . Das und vieles mehr erfährt ihr in der neuesten Folge Lunch Break Stories. 🤩                                     Klingt spannend! 👍🏼 Was für ein kunterbunter Werdegang. Freu mich darauf! 😍 😍😍😍 Danke   für das coole Gespräch mit dir!!!🥰 Es war so witzig und so viele tolle Tipps von dir für Selbstständige!!!   😘",,2021-02-25T19:59:55.000Z
CNvRCjJHby0,https://www.instagram.com/p/CNvRCjJHby0/,77,#lunchbreakstories #womenintech #femaleleaders #frauennetzwerk #frauenintechnik #frauenintech #techfrauen #businessfrau #networkingqueen #igersaustria #igersbosnia #fraueninführung #podcastgespräch #podcastfürfrauen #podcastausösterreich #podcastgründerleben #femtech #leitung #karriere #gründerin,"Teil 2 meines Interviews mit   ist online!🥳🥳🥳 Hört rein- jetzt überall wo es Podcasts gibt. 😉🎧 Wir sprechen über: ➡️ Networking (Spoiler: dabei geht es nicht darum 100 Visitenkarten zu sammeln 😉😂) ➡️LinkedIn und virtuelle Kaffees ➡️ Zu seinen eigenen Schwächen stehen und um Hilfe bitten ➡️Dankbarkeit, Chancen sehen und ergreifen und vieles mehr 🤩  Danke Adela für deine Zeit, deine wertvollen Tipps, deine herzliche und erfrischende Art und das wunderbare Gespräch mit dir. 💗☺️                                        😍😍😍 ❤️🔥🙌 Tolles Format, inspirierende Geschichten! Wären auch Menschen interessant wie ich und viele meines Umfelds? Solche, die mit 50, 60 noch Mut haben und sich Selbstständig machen, aktiv sein und etwas bewegen möchten.... wir setzen uns auch dafür ein, das Bild vom Altern zu ändern - wir Jungen Alten 😃 Das Arbeiten im Netz ist eine großartige Sache, die nicht nur Ihre Möglichkeiten erweitert, sondern auch einen kreativen Raum schafft, den wir lieben.",,2021-04-16T19:26:48.000Z
CL7Y-CgH_uk,https://www.instagram.com/p/CL7Y-CgH_uk/,96,#lunchbreakstories #motivationalquotes #winelover #nowhining #doers #macherin #fempreneur #frauennetzwerk #nushu #sheconomy #grazerbusinessmamas #frauen #podcast #igerswien #igersgraz #igersaustria #zitateundsprüche #chancennutzen #unternehmerin #gründerin #selbstständig #mumpreneur #kindundbusiness #mamablogger #podcastfrauen,Stop 🛑„wine-ing“ 😉 and start doing! 😆                                                 Love your post 🥂 Smart Woman 😍 👏👏👏😂 🔥🙌 Cheers 🥂 Super Spruch! 😂✅ Ich brich weg 😂😂😂 😂😂,,2021-03-02T19:24:11.000Z
CQJktgEnYc3,https://www.instagram.com/p/CQJktgEnYc3/,64,#lunchbreakstories #ownyourstory #deinegeschichtezählt #storytime #lebeninfülle #podcaststories #poscastösterreich #podcastdeutschland #igersgraz #igerswien #igersaustria #gründerstory #unternehmerstory #frauenimbusiness,🤍 Choose well- edit often. 😉☺️                          ,,2021-06-15T17:41:44.000Z
