id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CPL6aZrjzQN,https://www.instagram.com/p/CPL6aZrjzQN/,231,#mapiful #mapifulfamily #art #starmap #textmap #geschenke #freude #vorfreude #muttertag #mothersday #mamaundtochter #motheranddaughter #igersgraz #igersaustria,"Mama, ich hab da was für dich... 💝 Da meine Mama zum Muttertag nicht da war und ich sie auch erst im Juni wieder sehen werde, bekommt sie auch da erst ihr Muttertagsgeschenk. Aber macht ja nichts, über Geschenke freut man sich doch immer 😉 Sie bekommt eine Starmap von   mit dem Sternbild vom 29.11.1995, dem Tag, der sie zu meiner Mama machte, und einmal eine Textmap mit einem Bild von uns beiden und einer Botschaft an sie ♥️ Ob sie sich freuen wird? Ich denke schon 🥰 Die Maps von   sind generell eine tolle Geschenkmöglichkeit, egal ob Muttertag, Geburtstag, Jahrestag etc. Wer auch immer damit beschenkt wird, wird sich bestimmt darüber freuen 🥰 Falls ihr auch jemandem eine Freude bereiten und gleichzeitig etwas sparen wollt, nutzt doch meinen 𝗖𝗼𝗱𝗲 𝗮𝗹𝗶𝗸𝗶𝟭𝟬 um 10% zu sparen (bis 31.05) ✨ Habt einen feinen Abend ♥️ . . . 𝚆𝚎𝚛𝚋𝚞𝚗𝚐                           Schön hast du das gemacht 🙌🔥👏 👏👏👏👏👏 Oh wie wundervoll ! ❤️",,2021-05-22T18:58:27.000Z
CLSINXKDahA,https://www.instagram.com/p/CLSINXKDahA/,316,#valentinstag #valentinesday #valentinstagsbrunch #veganerbrunch #brunch #valentinisstvegan #khcbrunch #kunsthauscafe #kunsthauscafegraz #blumen #duftkerze #veganeduftkerze #zeitzuzweit #gemeinsamschlemmen #igersgraz,"Happy Valentine‘s Day ♥️ Ich hoffe, ihr hattet alle einen schönen Tag, egal ob single oder vergeben 🥰  hat mich mit herrlich duftenden Blumen in Herzform und einer veganen Duftkerze überrascht. Er weiß halt genau, wie er mir eine Freude machen kann 💕 Und wir haben heute einen ausgezeichneten veganen Brunch vom   genossen.  Es hat so verdammt gut geschmeckt und wir haben immer noch Reste davon im Kühlschrank 😃 Und noch dazu hatten wir das Glück eines der Golden Tickets in unserer Box zu finden, mit Gutscheinen im Wert von 150€ 🙌🏻😍 Ich hoffe also, dass die Gastro bald wieder öffnen darf und wir unsere Gutscheine bei einem leckeren Essen vor Ort einlösen können ♥️ Wie habt ihr den Valentinstag verbracht? 🥰 . . .                             sensationell 🔥 habens heut schon in deiner Story bewundert!!! 😍🖤 Danke ❤️ hoffe du auch 🤗 So wunderschön 😍🔥❤️ Mmh! Der vegane Brunch schaut köstlich aus! 😋 Das klingt nach einen richtig schönen Tag 😍 ich habe ihn ganz normal verbracht, habe mich mit einer Freundin getroffen und mir abends Zeit genommen für Yoga, Podcast hören und Journaling 🥰 Mega tolles Bild 😍",,2021-02-14T18:48:52.000Z
COntKWdDXEF,https://www.instagram.com/p/COntKWdDXEF/,294,#meerschweinchenmama #meerschweinchen #guineapigs #guineapigsofinstagram #hunde #vierbeiner #zweibeiner #tierischer #auflug #snacktime #frühling #frühlingsgefühle #frühlingserwachen #frühlingsblumen #blumenwiese #igersgraz #igerssteiermark #igersstyria #meerschweinchen,"Ein tierischer Ausflug 🐕 🐹  Vor Kurzem haben wir das schöne Wetter genutzt und sind mit den Vierbeinern runter in die Wiese, damit sie die Wärme und das frische Gras genießen können, naja zumindest meine Racker.  Außerdem konnten sie sich so auch ein bisschen austoben und laufen, allerdings gut gesichert, sonst wäre ich heute keine Meerschweinchen-Mama mehr 😂 Wenn ihr sehen wollt wie flott mein Carlos ist, schaut euch das letzte Video an 😃 Wir hatten auf jeden Fall Spaß und unsere haarigen Freunde hoffentlich auch ♥️ . . . 📸    .                                   Wie süß 😍 Uiuiui, wirklich schnell der kleine Mann 😂 😍 😍😂 Im in love with Carlos😍 How sweet he is 🤗🤗 😍 Oh wie zuckersüß 😍 ❤️❤️ 😍😍😍 Awwww wie niedlich 😍  Great shot 👏 Omg wie süß 😍😍😍",,2021-05-08T17:30:00.000Z
CKzRE0gjAsm,https://www.instagram.com/p/CKzRE0gjAsm/,303,#makeup #schminken #schminkenodernichtschminken #lockdown #schminkenimlockdown #socialdistancing #mns #mundnasenschutz #selbstwertgefühl #selbstliebe #selbstfürsorge #selfcare #achtsamkeit #seiachtsam #schenkdir #liebe #aufmerksamkeit #zeit #schenkdiraufmerksamkeit #schenkdirliebe #schenkdirzeit #selbsthilfe #weilihreseuchwertseid #weilichesmirwertbin #igersgraz,"𝑺𝒄𝒉𝒎𝒊𝒏𝒌𝒆𝒏 𝒐𝒅𝒆𝒓 𝒏𝒊𝒄𝒉𝒕 𝒔𝒄𝒉𝒎𝒊𝒏𝒌𝒆𝒏?! 💄 Eine Frage, die ich mir in letzter Zeit sehr oft gestellt habe. Warum soll ich mich schminken, wenn ich nicht wirklich wohin muss und wenn, sieht mich eh keiner oder nur die Hälfte von mir, dank der Maske. Aber halt ✋  Schminke ich mich jetzt etwa nur, um für andere hübsch zu sein? Sollte nicht eigentlich ICH der Grund sein, warum ich mich aufhübschen möchte?! Eine Erkenntnis, die ich in den letzten Tagen gewonnen habe. Ich sollte mich doch eigentlich schminken, um mich selber wohler und hübscher zu fühlen, weil mein Hautbild dadurch schöner ist, meine Augen mehr zur Geltung kommen und mein Selbstwertgefühl dadurch einfach gesteigert wird. Was jetzt nicht heißen soll, dass das ungeschminkt nicht der Fall sein kann, aber hin und wieder tut es gut, etwas Make-up und Parfüm zu verwenden oder sich die Haare wieder mal ordentlich zu stylen. Einfach für mich.  Egal, ob man das fürs Homeoffice, einen Spaziergang oder einfach nur so macht.  Also, wenn ihr euch mal „down fühlt“ oder einfach wieder mal Make-up verwenden wollt, ohne einen besonderen Grund dafür zu haben, dann denkt daran: Der einzige und wichtigste Grund seid ihr und sonst niemand!  𝘞𝘦𝘪𝘭 𝘪𝘩𝘳 𝘦𝘴 𝘦𝘶𝘤𝘩 𝘸𝘦𝘳𝘵 𝘴𝘦𝘪𝘥 ♥️ . . .                                                 Dich wohlfühlen - manchmal ist das mit und manchmal ohne Hauptsache du machst es für DICH! 🙌 Es tut so gut sich am Morgen fertig zu machen❤️ Und liebe es aber, dass ich das für mich entscheiden kann und nicht für jemand anderes 😊💚 Du hast ja so recht!❤️ ❤️❤️❤️❤️ Ich bin momentan tatsächlich öfter ungeschminkt als sonst, aber wenn dann trag ich auch Lippenstift, obwohl ich die Maske aufhab, einfach fürs Gefühl😜 Tolles Bild!🤗 So hübsch! 🤗 Und die Caption ist so wahr! 🤗❤️ Wir mögens eher ungeschminkt im Alltag ♥️ Ich liebe es mich zu stylen für mich 😍❤️ am allerbesten dann noch mit natürlichem Make-Up und Co 👌🏻 für mich und die Umwelt 💚 😍😍😍 Ich liebe es sehr mich zu schminken, es geht aber auch ohne 😍😉 Ich habe versucht, auf Deutsch zu schreiben, aber ich konnte nicht 😂 I totally agree with you.  We are free to choose whether makeup or not.  Whether to stay at home, whether to go out, it doesn't matter.  If it makes you feel good, then just use your makeup.  I think sometimes also adds more color in those darker days 😍 Beautiful 😍",,2021-02-02T19:09:53.000Z
CLMZrmAj3zM,https://www.instagram.com/p/CLMZrmAj3zM/,319,#kälte #kälteade #genug #sonne #wärme #normalität #lebenmitcorona #sightseeing #essengehen #drinks #kino #freizeit #freizeitprogramm #lebengenießen #seelebaumelnlassen #freiheit #freiheitgenießen #pläne #vorfreude #wertschätzung #siena #citystroll #stadtspaziergang #italien #bellaitalien #igersgraz,"Brrrrrrr - ich mag mag mag mag einfach nicht raus! 😩 Langsam dürfen diese eisigen Temperaturen auch wieder verschwinden!  Je kälter es wird, desto weniger Lust habe ich das Haus zu verlassen und da hilft auch die Sonne nicht. Ich wäre gerade so gerne irgendwo, wo es warm ist, wenn die Sonne scheint, man leichtbekleidet durch die Straßen schlendern und den Tag genießen kann.  Ein bisschen Sightseeing, gut essen und trinken, einfach die Seele baumeln lassen. Ich kann es wirklich kaum abwarten, wenn es endlich wärmer ist und auch etwas Normalität wieder in unser Leben einkehrt. Wer hätte letztes Jahr gedacht, dass wir uns so sehr auf ein normales Essen im Restaurant, einen Kaffee - zur Abwechslung mal nicht to go - oder einen Kinobesuch freuen würden. Dinge, die früher völlig normal waren und mittlerweile was Besonderes sind.  Naja, wenigstens wissen wir es jetzt umso mehr zu schätzen.  Worauf freut ihr euch schon sehr in nächster Zeit? 🧡✨ . . .                                                   Oh das fühl ich so sehr 😔 ich würd so gerne mal wieder nach Berlin, hab meine Leute dort schon viel zu lange nicht mehr gesehen 😢 Aber generell auf an Kaffee gehen oder essen gehen, geht ma auch ab 🙈 Ciao bella 😍❤️ Ich freue mich auch auf wärmeres Wetter 😍 draußen sitzen , im Park die Sonne genießen und und und 😍 Ich kann dich so gut verstehen. Es ist wirklich schon ziemlich mühsam und der Frühling dürfte bald kommen! 💐 ich freue mich scjon besonders auf einen Kaffee in der Sonne. ☀️ Ich muss mich auch zwingen, aber wenn man dann mal ne Stunde draußen war, fühlt man sich sooo gut! Halte durch, wir schaffen das 💪🏼 Auf einen Urlaub und wenn es nur ein Thermen Urlaub ist, Hauptsache mal raus aus dem Alltag und alles rundherum vergessen 😢 Und ich freu mich schon auf den Frühling",,2021-02-12T13:26:06.000Z
CStrIWDjA74,https://www.instagram.com/p/CStrIWDjA74/,143,#guineapigs #mucki #carlos #guineasofinsta #instaguineas #guineapigsofinstagram #furryfriends #guineapiglove #meerschweinchen #meeris #igersgraz #igersstyria #igersaustria #lovetheguinea #fluffsters #petsgram #cutenessoverload,"Hello guys, We’re Carlos (front) and Mucki (back) 👋🏻 💕 Our momma thinks we are super cute and takes pictures of us every chance she gets. That's also when this one was taken. Sometimes she is really annoying, she seems like a paparazzo to us. We know we're darn sweet, but hey lady soon we'll be asking for money for all the pictures you take of us. But ok, we put up with it because we always get super fresh vegetables and fruits and we also know that her followers find us super cute. But hey, how can you not?😜 Well, have a nice day and tell our food bringer on occasion that we would be happy about a large portion of herbs 🌿  All the best, Mucki & Carlos 🐾 • • • • •                                 So süß die zwei 😍",,2021-08-18T11:13:16.000Z
CLho8INjFrs,https://www.instagram.com/p/CLho8INjFrs/,301,#happiness #stateofmind #fröhlichkeit #fröhlichsein #lachen #lächeln #glücklich #glücklichsein #glücklichermensch #glücklichemenschen #freude #gefühle #emotionen #gedanken #selfie #selfietime #löwenmähne #wavyhair #longhair #igersgraz #nachdenklichkeit,">> Happiness is a state of mind << ✨ Und genau so ist es.  Ich kann glücklich sein und muss nicht durchgehend lachen. Ich kann glücklich sein und muss nicht ständig deswegen grinsen.  Ich kann glücklich sein und muss nicht Fröhlichkeit ausstrahlen.  Ich kann glücklich sein und muss es nicht ständig sagen.  Ich kann glücklich sein und trotzdem kurz mal genervt oder verärgert sein.  Ich kann 100 verschiedene Emotionen gleichzeitig erleben und trotzdem glücklich sein. Einfach, weil ICH es kann.  Ich muss es nicht immer für andere ausdrücken, damit die ganze Welt ja sieht, dass ich glücklich bin, sondern ich kann es einfach sein, so wie es für mich gerade passt. Mal mit einem herzhaften Lachen, mal mit einem Lächeln auf meinen Lippen und mal mit so einem Gesichtsausdruck wie auf dem Bild. Aber glücklich bin ich trotzdem ♥️ . . .                                       Κουκλα!!! Super geschrieben und genauso ist es 👏😍😍 Hübschi etwas   steht dir gut Tolles Bild! 👏👏 😘😘😘 Schönes Bild! ich könnte mir Eine Zusammenarbeit mit dir vorstellen😊 melde dich doch mal 🔥🤪 LG Sarah Wahre Worte 🙌 Du siehst so toll aus😍 👏👏❤️❤️ Eine tolle Ausstrahlung hast du 👏",,2021-02-20T19:23:29.000Z
CNNVEeFDBfY,https://www.instagram.com/p/CNNVEeFDBfY/,254,#froheostern #frohe #ostern #osterfest #osterwochenende #wochenende #weekend #ruhe #entspannung #relax #cbd #hanf #cannabrother #cbdaustria #einbisschenentspannung #schauaufdich #entspannungpur #selbstliebe #selfcare #selbstfürsorge #wohlfühlen #sections #wohlfühlpaket #igersgraz #igersaustria,"Schönes Osterfest, ihr Lieben 🐰🌷 • werbung • Ich hoffe, ihr genießt die Zeit im Kreise eurer Liebsten und könnt die Feiertage für etwas Entspannung nutzen. Wer ein bisschen nachhelfen möchte, kann ja mal die CBD und Hanf Produkte von   probieren. Egal, ob leckerer Hanftee am Morgen, fruchtige Hanfbonbons zwischendrin, CBD Öl oder auch CBD Kapseln am Abend vor dem Schlafengehen, damit werdet ihr garantiert zu Entspannung und Ruhe finden und eurem Körper etwas Gutes tun. Mit dem Code Ostern20 kriegt ihr bis zum Ostermontag sogar 20% Rabatt auf das gesamte Sortiment, ausgenommen reduzierte Pakete. Ich wünsche euch auf jeden Fall schon mal gute Entspannung und gönne mir jetzt ein Hanfbonbon 🤍 . . .                                                 Dir auch schöne, Gesund, entspannte und Gesegnete Ostern 🙌 sowie deiner Familie auch Danke sehr . ebenfalls 🌺 Χρόνια πολλά με υγεία και του χρόνου. Καλη ανασταση Hey, wir hoffen dir geht es gut! Wir würden dir gerne eine Zusammenarbeit anbieten, dazu würden wir dich bitten uns eine Direkte Nachricht zu hinterlassen, um weitere Infos zu erhalten. ( Wir schreiben einen Kommentar, umzusehen ob du die Kommentare deiner Community wahrnimmst) Mit sportlichen grüßen Dein Exceed Limits Team 💪 ❤️🙌 Cooles Bild 🔥",,2021-04-03T15:07:50.000Z
CL2NhIGjtpN,https://www.instagram.com/p/CL2NhIGjtpN/,263,#getrenntewege #getrenntewegegehen #tod #trauer #trennung #unterdrückte #gefühle #wünsche #pläne #liebevolleworte #menschlichkeit #sentimental #emotional #emotionaleworte #richtigerzeitpunkt #jetztistderrichtigezeitpunkt #igersgraz,"Und hier trennen sich die Wege... In den letzten Tagen habe ich sehr oft mitbekommen, wie sich Wege trennen. Ein Mensch, der von uns geht, zwei Menschen, die den Weg nicht mehr gemeinsam gehen....beides schmerzhaft und mit vielen Erinnerungen verbunden. Das eine kann man verhindern, das andere leider nicht. Beim einen hat man noch die Möglichkeit Dinge an-oder auszusprechen, beim anderen ist es zu spät. Oft vergessen wir, wie schnell etwas zu Ende gehen kann und was für einen Schmerz und ein Gefühl der Leere es hinterlässt.  Oft vergessen wir, dass es zu spät sein könnte, um jemandem etwas mitzuteilen, sei es, weil die Person nicht mehr da ist oder zu viel Zeit vergangen ist und diese ihren eigenen Weg gegangen ist. Oft vergessen wir, dass unsere eigene Sturheit und unsere eigenen Prioritäten andere verletzen und von uns wegtreiben und es irgendwann vielleicht zu spät ist, sich dafür zu entschuldigen und von vorne anzufangen.  Natürlich sollten die eigenen Wünsche und Bedürfnisse immer an erster Stelle stehen, aber man sollte trotzdem nicht auf andere liebe Menschen in seinem Leben vergessen oder diese ignorieren. Denkt also immer daran, alles was ihr jemandem gerne mitteilen würdet, eure Gedanken, Wünsche, Gefühle und Pläne nicht zu verschieben oder zu verdrängen, denn irgendwann könnte es zu spät sein und die Person ist nicht mehr Teil eures Lebens...🖤 . .                                 Sooo traurig und sooo sch😍n geschrieben !!! 🙌 oh mein gott, was auch immer passiert ist, mein beileid ❤️ und ja, wahre worte. man sollte die zeit mit jeder person so verbringen, dass man im falle des sich trennenden weges sagen kann ""die zeit war kostbar und wir haben sie ausgekostet"". ❤️ Wow toll geschrieben 🙌👏 Du sprichst mir so aus der Seele mit diesen Worten 😢😢 Ich hätte letztes Jahr fast meine beste Freundin verloren, und ich hätte mir das niemals verzeihen können 😢 Doch in einer anderen Situation hab ich einen Menschen verloren, und ich denke jeden Tag an die Person Sehr schöner Text 🖤",,2021-02-28T19:07:55.000Z
CS7NQP3D7c0,https://www.instagram.com/p/CS7NQP3D7c0/,63,#veigan #cosmetics #skinproducts #skincare #selfcare #hautpflege #vegan #plantbased #crueltyfree #recyclable #dailyroutine #cleansingoil #toner #mist #kosmetik #hautpflegeprodukte #organic #skinfluencer #igersgraz #igersstyria #igersaustria,"After a long test phase, I can now finally show you my new, absolute favorite products when it comes to face care 🧖‍♀️  I have been following the dear Karine of   already very long and could virtually witness how she has built her business and developed her products. For me it was clear from the beginning that I would definitely like to test the products and therefore I was even more pleased when she asked me if I wanted to do that 🤍  I have now used the ""Be Free Cleansing Oil"" and the ""Dream Water Toning Mist"" daily for a few weeks and was so satisfied that I have decided from now on to use only these products, although I have many more at home ✨ The Cleansing Oil is perfect for cleansing one's face of daily grime like makeup, dust, etc, but also for keeping it moisturized and intact. A small amount, some water and a cotton pad is all you need 😉 Right after that I spray the Dream Water Toning Mist on my face which can help with all sorts of skin problems like eczema, acne, sunburns, skin irritations etc. But it is also suitable as a base or finish for your make up or as a little refreshment for the skin in between ✨  What is very important to me personally in cosmetic products are always natural, cruelty-free, vegan ingredients and recyclable materials and the products of   meet all these criteria 💚 Try them out and give me or Karine from   some feedback. Suggestions for improvement, wishes etc are gratefully accepted 🙏 Have a lovely evening and look after yourself and your skin ♥️ wow. :) • • • • •                                        ",,2021-08-23T17:22:36.000Z
CKuE0LtDWvh,https://www.instagram.com/p/CKuE0LtDWvh/,294,#sonntag #sonntagabend #1minutefürdich #1minutefürmich #1minutemeditation #meditation #gedankenreise #vorstellung #vorstellungskraft #winterspaziergang #winterlandschaft #winterwonderland #sonnenuntergang #abend #abendstimmung #einenmomentinnehalten #achtsamsein #achtsamkeit #achtsamkeitimalltag #selbstliebe #selbstfürsorge #selfcare #mentalegesundheit #mentalhealthawareness #igersgraz,"１ Ｍｉｎｕｔｅ ｎｕｒ ｆüｒ ｄｉｃｈ ✨ Entfliehe für einen Moment aus dem Alltag.  Gehe dafür an die frische Luft und schließe deine Augen. Atme ein paar Mal tief ein und aus.  Stell dir dann vor, du machst einen abendlichen Spaziergang durch die verschneite Winterlandschaft. Die Luft ist kalt und frisch und die Sonne verabschiedet sich schon langsam.  Mit jedem Schritt, den du in deiner Vorstellung machst, hörst du den Schnee knirschen. Der Wind bläst dir ganz sanft um die Ohren. Atme nun wieder tief ein, halte den Atem kurz und atme dann langsam wieder aus. Stell dir dabei vor, wie du die kalte, frische Luft einatmest und deine Lungen damit füllst. Die Energie, die du dadurch aufsaugst, wandert in deinen Körper und füllt ihn damit aus. Du fühlst dich frei und energetisiert.  Deine Wangen und deine Nasenspitze werden langsam kälter, fühlen sich aber erfrischt an. Da es im Winter Wonderland immer kälter und kälter wird, schaust du ein letztes Mal Richtung Sonnenuntergang und hältst diesen Moment in deinen Gedanken fest. Atme nun ein letztes Mal tief ein und aus.  3, 2, 1....öffne langsam deine Augen und genieße deinen Sonntagabend ♥️ . . .                                                 So ein schönes Bild 😍☺️ Sehr schön 🤗 Τέλειο!!! 🌹🌹🌹🌹🌹 Wow tolles Bild 😍 Schönen Abend🔝❣️ Das ist sehr schön, ich mach das immer wenn ich spazieren bin, und der Wind leicht geht So schön geschrieben ❤️ Wahnsinns Aufnahme ❤️ der Himmel ist ein Traum 😍 Wie traumhaft schön 💫❤️ Such an amazing shot 😍 Sehr schön, ich liebe Fantasiereisen 👏👍🌸🍀📖",,2021-01-31T18:46:33.000Z
CLZ9UnUhRKI,https://www.instagram.com/p/CLZ9UnUhRKI/,248,#bad #badnehmen #heißesbad #schaumbad #bathtime #wein #vino #kerze #duftkerze #kuschlige #atmosphäre #wohlfühlatmosphäre #zeitschaffen #zeitfürdich #gedanken #krafttanken #entspannen #entspannungpur #selfcare #selbstliebe #selbstfürsorge #achtsamkeit #achtsamkeitimmalltag #igersgraz,"Manchmal braucht es nicht viel mehr als ein Schaumbad, ein Gläschen Wein, eine Duftkerze, eine schöne Atmosphäre und Zeit 🤍 . . Zeit, um zu entspannen. Zeit, um abzuschalten. Zeit, um seine Gedanken zu ordnen.  Zeit, um zu vergessen.  Für einen Augenblick ✨ . . Fokussiere dich auf dich und die schönen Dinge in deinem Leben. Oft sind es die kleinen Dinge, die das Leben lebenswert machen. Vergiss das nie 🖤 . .                                               Was für dich das Bad ist, ist für mich der Spaziergang 🙌 Musik hören und einfach nur Spazieren gehen 😎  Und leider nimmt sich der Mensch viel zu wenig Zeit für sich selbst 🤷‍♂️ Schönes Bild Schöne Anregung, genieß es 😊❤️ Aliki 🔥🙈 Oh ja 😍😍 Ganz genau! 🥰 danke für deine tollen Worte! 🧡 Oh ja😍 Sieht total toll aus✨ Ganz wichtig und wertvoll 🔥❤️ 🔥",,2021-02-17T19:47:40.000Z
CMNKPYEjukI,https://www.instagram.com/p/CMNKPYEjukI/,354,#fairfashion #fairemode #ecofashion #ecofriendly #veganfashion #secondhand #ethical #eco #fair #sustainablefashion #fairtrade #fairtradefashion #nachhaltig #bewusstshoppen #bewusstleben #veja #vejashoes #igersgraz,"Am Samstag hat mein Herz ein bisschen höher geschlagen. Warum? Weil ich zum ersten Mal Fair Fashion Schuhe von   gekauft habe. Ich habe mir nämlich vorgenommen ab jetzt nur noch Fair Fashion, im Idealfall auch noch vegan, und/oder Secondhand zu shoppen.  Warum❓ Weil ich faire Arbeitsbedingungen für ArbeiterInnen und Kleidung ohne Chemikalien möchte. Weil ich nicht möchte, dass die Umwelt verschmutzt und Menschen für meine Kleidung ausgebeutet werden.  Jeder von uns will günstig Kleidung kaufen, mir inklusive, aber nicht, wenn das bedeutet, dass andere dafür zahlen müssen: Nicht mit Geld, sondern mit ihrem LEBEN‼️ Mehr dazu in meiner Story.  Wie sieht’s bei euch aus? Kauft ihr noch viel Fast Fashion oder seid ihr schon auf Fair Fashion umgestiegen? 😉 . . . [unbezahlte Werbung]                                   Sehr cool 👏👏😍 Tolles Bild 😍 I love ya!!!!!!!! What a beautiful picture 😍 After I started researching how fast fashion worked, I was shocked by the cruel reality that people are subjected to.  I am consuming clothes with the awareness that we pay for certain brands cheaply and behind them there is always someone who pays for an expensive price. ❤️😍 Guter Ansatz 😍 👏 So ein schönes Foto und Outfit 😍👏👏 Oh die sehen dazu auch noch richtig gut aus 😍  Ich versuche fair oder second hand zu kaufen ☺️ Finde deine Einstellung so, so toll! 🥰🥳 ich achte auch sehr darauf fair Fashion zu kaufen, klappt natürlich nicht immer aber im großen und ganzen schon und es macht mich ganz glücklich ☺️ Dein feed ist sooo schön 😍😍 Wahre Worte 🙌 und ich kauf total wenig Kleidung, weil ich alles solange Trage bis es wirklich kaputt ist 😮 Ich sollte wirklich mal abnehmen dann würde mir auch mehr passen - und Faire Arbeitsbedingungen und Faire Bezahlung sollten auf der ganzen Welt gewährleistet werden",,2021-03-09T17:01:48.000Z
CR1f7jHjClZ,https://www.instagram.com/p/CR1f7jHjClZ/,245,#foto #fototermin #fotoshooting #shoot #portrait #photography #yogastudio #studioherzfeld #team #newchallenge #neuewege #neuerabschnitt #jobwechsel #creativemind #kreativarbeit #igersgraz #igersaustria,"• SAY CHEESE • Ich kann mich noch genau an den Tag erinnern, an dem   dieses Bild von mir für die Homepage vom   gemacht hat 📸  Ok, ja der Tag ist noch nicht so lange her, aber worauf ich eigentlich hinaus will ist, dass es für mich ein besonderer Tag war ♥️ Ein Tag, an dem ich wusste, dass ….ich mich frei und glücklich fühlte. ….ich meinen (beruflichen) Zielen ein Stückchen näher komme.  ….mir noch Großes bevorsteht. ….alles einen Sinn hat und sich dieser früher oder später zeigt. ….man oft Umwege gehen muss, um letztendlich am gewünschten Ziel anzukommen. Wann hattest du das letzte Mal so ein Gefühl? ✨ 📸    ❤️❤️❤️👏👏👏 😍😍😍 ❤️😍❤️😍 ❤️❤️ so schön dich in creative team zu haben. 😍😍 Aliki du große Inspiration! Suchst immer nach Lösungen, siehst immer das Positive, stellst die richtigen Fragen, die mich dann motivieren weiter zu machen 😀 wie schön dich bei uns zu haben 🙏 Frei und glücklich, genau das steht Dir ins Gesicht geschrieben 😊💜 Σου ευχομαι τα καλυτερα❤️❤️❤️❤️❤️ • • • • •                                 In der Therme kann ich meine Sorgen mal vergessen, und einfach nur Urlaub machen 🙌 Desweiteren kann ich zu den Tieren gehen, sollte ich mich mal nicht gut fühlen bzw. Traurig sein... Schönes Bild und schöner Text Hey, wir hoffen dir geht es gut!🙌  Wir würden dir gerne eine Zusammenarbeit anbieten, dazu würden wir dich bitten uns eine Direkte Nachricht zu hinterlassen, um weitere Infos zu erhalten. ☺️( Wir schreiben einen Kommentar, umzusehen ob du die Kommentare deiner Community wahrnimmst:)  Mit sportlichen grüßen Dein Exceed Limits Team 💪",,2021-07-27T15:37:56.000Z
CS1et0Xjn88,https://www.instagram.com/p/CS1et0Xjn88/,202,#throwback #warmerdays #florence #memories #roadtrip #tuscany #italy #bellaitalia #summer #2k19 #summer2019 #vacation #holiday #vacationmood #holidaymood #vacationmode #holidaymode #igersitaly #igersaustria #igersgraz,"BEL TEMPO IN BELLA ITALIA 🇮🇹  Little throwback to warmer days in Florence ☀️  The weather is totally crazy at the moment. Either there is tropical heat or autumn sends its regards, there is apparently no in-between 🙈 With this weather I like to think back of beautiful summer moments from the past and look forward to my vacation which finally starts in a week 😍 This time not Tuscany, but in beautiful Piran, the Slovenian Tuscany 😄🏖  Have you been on vacation or are you still going? And if so, where to? ✈️ 🚂 🚗 Oh, wie wunderschön 😍 Ich war einmal ein langes Wochenende in Florenz. Ich werde es nie vergessen! 💚 • • • • •                                       Ich war schon 2 mal in Florenz und mehrmals in der toskana, wunderschön 🙌🔥👏 Where’s this pic taken from   ? Place looks absolutely magical !! 😍",,2021-08-21T11:58:43.000Z
