id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CRlMsakIJ8W,https://www.instagram.com/p/CRlMsakIJ8W/,54,#ubit #ubitsalzburg #wirtschaftskammer #weloveourclients #kommunikationsarbeit #webinar #fortbildung #weiterbildung #onlineevent #knowledgeispower #knowledge #wissenistmacht #wissenistfürimmer #kommunizieren #kommunizierenaufaufaugenhöhe,"Als PR-Agentur wissen wir: Gerade jetzt ist Weiterbildung besonders wichtig. 💡 Deswegen veranstaltet unser Client, die Fachgruppe UBIT der  , auch nach Corona regelmäßig Webinare zu relevanten Fortbildungsthemen - und wir übernehmen die Kommunikationsarbeit dahinter. 💪 . . .                             So ist es! 👏",,2021-07-21T07:41:59.000Z
CQdDIJCo82w,https://www.instagram.com/p/CQdDIJCo82w/,83,#büro #schreibtisch #blumenstrauß #ordentlicherschreibtisch #lifelikepr #pragentur #kommunikationsagentur #corporatewording #unternehmenssprache #unternehmensstrategie #markenstrategie #markenkommunikation #Businesskommunikation #kommunikationsexperten #communicationskills #salzburg #salzburgerland,"Blumen, Stifte und Durstlöscher zählen zur Basisausstattung auf unseren PR-Bürotischen. 💐✍️🥤 Dann sprudeln auch die Corporate Wording Konzepte für unsere Kunden mit bunter Strahlkraft, frischer Dynamik und durchdachter Strategie.  Was darf auf Deinem Schreibtisch niemals fehlen? 🤓 . . .                                 Wasser 💦 und Nagellack 💅🏻 Ein Kalender und etwas zu Trinken darf bei mir auf dem Schreibtisch nicht fehlen 📚 Definitiv Kaffee!☕️🌱 Ein Kalender! 🗓 Unser WoodBook Notizbuch für die morgendliche To-Do Liste 🙌 Mein Kalender und meine To-Do-Liste für den Tag! Sonst verliere ich den Überblick 😂 Ich bin auch für Blumen im Homeoffice 👍🏻",,2021-06-23T07:13:05.000Z
CQS0--fq3mX,https://www.instagram.com/p/CQS0--fq3mX/,71,#coffeerence #logoutbrewon #kaffeeistchefsache #kaffeepause #kaffeepauseimbüro #coffeetime #coffeelover #unternehmensspirit #coffeeculture #officecoffee #bürokaffee #bürokaffeemaschine #weloveourclients #kommunikationsagentur #pragentur #lifelikepr #salzburg #salzburgerland #salzburgaustria,"Kaffee ist Chefsache. 💪☕ Das weiß auch unser Client   ☕ und kümmert sich darum um beste Kaffeequalität für seine Kunden, während unser Kommunikationsteam am passenden Corporate Wording für die neuartige Bürokaffeelösung arbeitet. Dass wir unsere Köpfe dafür mit dem natürlichen Wachmacher auf Trab halten, versteht sich von selbst! 🤓 . . .                                    ",,2021-06-19T07:57:05.000Z
CRvgx1-I6nD,https://www.instagram.com/p/CRvgx1-I6nD/,81,#socialmedia #socialmediamarketing #socialmediastrategy #socialmediamanager #socialmediaagentur #sozialemedien #sozialemedienfürunternehmen #socialmediatipps #socialmediaberatung #erfolgistkeinzufall #erfolgistkeinglück #salzburg #salzburgerland #salzburgcity #salzburgaustria #austria,"Wer schon mal im Online-Business tätig war, weiß: erfolgreiches Social Media Management kostet Zeit und Muße. Damit sich unsere Clients auf ihr Kerngeschäft konzentrieren können, geben unsere Social Media Expertinnen täglich Vollgas! 🚀 Wie viele Stunden am Tag verbringt ihr auf Insta & Co.? 📱 . . .                               Wow! 9 Stunden ist schon eine Menge! Bei mir sind es 4-5 Stunden Im Durchschnitt bin ich 2St am Tag in den Sozialen Netzwerken",,2021-07-25T07:49:54.000Z
CPU-C0uNAfZ,https://www.instagram.com/p/CPU-C0uNAfZ/,88,#juhuu #dakommtwas #unternehmenskommunikation #unternehmensphilosophie #corporatecommunications #corporatepr #kommunikationsagentur #pragentur #dasalzburger #dasalzburgerkaffee #biokaffee #biokaffeerösterei #regionalität #nachhaltigkeit #welovecoffee #weloveourclients #lifelikepr #salzburg #österreich," 🥳 Unser Client   hat einen neuen Partner! 🤝 Als PR-Agentur sind wir mit großer Freude daran gefordert, Werte, Ziele und Philosophien optimal in eine gemeinsame Corporate PR einfließen zu lassen, sodass sich beide Unternehmen wohlfühlen. 🔝   . . .                                 👏🏻👏🏻👏🏻👏🏻 🏔 🙌🔥 Da sind wir gespannt! 👀 😎☕️🌱 👏👏👏👏",,2021-05-26T07:23:21.000Z
CPzxOx1q06B,https://www.instagram.com/p/CPzxOx1q06B/,78,#communication #kommunikationsagentur #pragentur #teamwork #kommunikationsarbeit #kommunikation #wording #internekommunikation #corporatewording #agenturleben #pressearbeit #communicationskills #communicationsiskey #wirliebenunserekunden #welovepr #salzburg #salzburgerland #salzburgstadt #salzburgaustria #österreich,"“Hier ist das Briefing. Noch irgendwelche Fragen?” 🧐 Agenturinhaber, Mitarbeiter und Accountmanager kennen es nur allzu gut: Was für den einen völlig logisch erscheint, ist für den anderen oftmals nicht mehr als ein großes Fragezeichen. 🤔 Eine einheitliche Kommunikation kann intern wie extern helfen, Arbeitsschritte zu vereinfachen und effizienter zu gestalten. Als PR-Agentur arbeiten wir darum täglich an einem möglichst verständlichen Corporate Wording. Für unser eigenes Team und natürlich auch für die Teams unserer Clients. 💪 Wenn Dir also mal die richtigen Worte fehlen, nimm einfach unsere. 🤗 . . .                                       🔥🔥🔥 👏😎 Wie wahr... 👌",,2021-06-07T06:27:50.000Z
CQ79AJwK1T3,https://www.instagram.com/p/CQ79AJwK1T3/,61,#erfolgreichekommunikation #glowup #startnow #kommunikationskonzept #kommunikationsstrategie #unternehmenskommunikation #pressearbeit #pragentur #medienhäuser #media #nachrichten #goodnews #newproject #business #motivationmonday #starttoday #getstarted #beautysalon #glowupyourlife #perfectglow #aftercoronatime #aftercorona,"Höchste Zeit für ein Glow up! 💁‍♀️ Diese Message haben wir anlässlich der Neueröffnung des Kosmetikstudios   an Salzburger Medienhäuser kommuniziert. 🙌  Denn wir sind der Meinung: Für gelungene Kommunikation spielt auch der richtige Zeitpunkt eine bedeutsame Rolle. ⏳ Und wir sagen dazu: Wenn nicht jetzt, wann dann? 😏 Hast du schon mit deinem erfolgreichen Kommunikationskonzept gestartet? 🚀 . . .                                           Dank euch haben wir das! 💪🏼☕️😎 👏👏",,2021-07-05T07:16:01.000Z
CRa0wt3oaV6,https://www.instagram.com/p/CRa0wt3oaV6/,97,#LifelikePRimGespräch #digitalisierung #onlinevsprint #chefredaktion #österreichischemedien #pragentur #berichterstattung #falstaff #falstaffmagazine #lifelikepr #interview #medien #zeitung #magazin #alexandragorsche #medienundcorona #krisenkommunikation #kommunikationinderkrise #kommunikationsagentur #kommunikationistalles #kommunikationsbedarf #salzburg #salzburgerland #wien #vienna #österreich,"„Stillstand ist keine Lösung.“ 💪  Wir haben erfolgreiche österreichische Medienunternehmen befragt, wie sie die Veränderungen der Medienwelt durch Corona in Hinblick auf das Thema Digitalisierung wahrgenommen haben. 🤓💡 Unsere Interviewreihe geht weiter mit Alexandra Gorsche, Geschäftsführerin und Chefredakteurin vom   📰  Das ganze Interview könnt ihr auf unserem Blog lesen ⏩ Link in Bio 🧡 Vielen Dank für das Gespräch, liebe Alexandra! . . . 📸 Fotocredit: © Karin Bergmann                                                 Cool 😍 Danke, für unser Gespräch 🙏🙏🙏👌👌👌 🔥🔥🔥🔥 Sehr cool! 🙌👍🥂 👍 Sehr interessantes Interview👏",,2021-07-17T07:00:27.000Z
CStP5rAIpKN,https://www.instagram.com/p/CStP5rAIpKN/,,#lifelikepr #weloveourclients #pragentur #womeninpr #prgirlsdoitbetter #pressearbeit #corporatewording #agenturleben #agencylife #pragenturösterreich #pragentursalzburg #salzburg #salzburgerland #publicrealtionsagency #socialmediaagentur #prgirlsrock #publicrelationslife #corporatecommunications #österreich #vienna #wien #agentur #marketingagentur #socialmediaagentur #socialmediamanagement #kommunikationsagentur #kommunikationsexperten,"Kein Unternehmenserfolg ohne interne Kommunikation! 🗣️ Firmenzeitung, Mitarbeiter-App, Workshops und Weiterbildungsmaßnahmen: Auch bei diesen Themen ist es wichtig, auf eine gut durchdachte Kommunikationsstrategie zu setzen. Und zwar angepasst an das wichtigste Kapital eines Unternehmens: seine Mitarbeiter! 🧡 Als PR-Agentur unterstützen wir unsere Clients bei allen internen Kommunikationsmaßnahmen. 💪 Was wir sonst noch so machen? 🤓 Wir verbinden lebensechte Begeisterung mit Ehrlichkeit und qualitativer Leistung und setzen dabei folgendes für unsere Kunden um: ✔️Analyse ✔️Strategie ✔️Text und SEO Text ✔️Kommunikationskonzepte ✔️Bildproduktion ✔️Öffentlichkeitsarbeit / Public Relations ✔️(Digital) Brand Management ✔️Social Media ✔️Online PR ✔️Online- und Suchmaschinenmarketing Und diese Maßnahmen werden mit den großartigsten aller Partneragenturen umgesetzt: 💡Contentproduktion 💡Design 💡Website-Programmierung Ganz gleich ob KMU oder AG: Besonders jetzt ist Kommunikation ein entscheidender Faktor, wenn es um die Positionierung eines Unternehmens (in und nach Krisenzeiten) geht. Welche Unternehmen und Marken derzeit auf unsere Expertise vertrauen, lässt sich auf unserer Website einsehen. 🧡⏩ LINK IN BIO! . . .                                                     👏🏻👏🏻👏🏻 Des stimmt 🙌 Coole Grafik!! 🔥 🚗 🚗🚗 So isses! Kommunikation ist alles! 👏 Und dazu den richtigen Kaffee im Büro ☕️👍🏻",,2021-08-18T07:15:25.000Z
CSjB3ohowKz,https://www.instagram.com/p/CSjB3ohowKz/,42,#itkarrieretag #itkarriere #fachgruppeubit #ubitsalzburg #wirtschaftskammersalzburg #wifisalzburg #weloveourclients #zielgruppevonmorgen #fachkräftevonmorgen #informatik #informatiker #informationstechnologie #informationstechnik #eventpr #eventorganisation #eventorganisers #veranstaltungsorganisation #pressearbeit #kommunikationsarbeit #digitalnatives #digitalminds #digitalisierung #salzburg #österreich,"Die Zielgruppe von morgen schon heute erreichen! 👩‍💻👨‍💻 Für unseren Kunden, die Fachgruppe UBIT der  , haben wir uns um die Organisation und Umsetzung des IT-Karrieretags 2021 gekümmert. 💪 Mittels umfangreicher Kommunikationsarbeit vor, während und nach dem IT-Karrieretag wurde die Veranstaltung zum Erfolg: Über 200 Schülerinnen und Schüler folgten der Einladung, um bei ausstellenden Unternehmen und potenziellen Arbeitgebern erste Eindrücke der IT-Branche sammeln zu können. 🔝 . . .                                              ",,2021-08-14T08:00:19.000Z
CSYrOYdosBa,https://www.instagram.com/p/CSYrOYdosBa/,111,#inderruheliegtdiekraft #probiersmalmitgemütlichkeit #ruheundgemütlichkeit #bürohund #agenturhund #officedog #goldenretriever #hermes #officedogsofinstagram #goldenretrieversofinstagram #vierbeinigermitarbeiter #agenturleben #agenturalltag #alwayslazy #alwaysbusy #hundeliebe #goldenretrieverlove #wirliebenpr #lifelikepr #salzburgerland #visitsalzburg #igerssalzburg #salzburgaustria #visitaustria #sleepydog #couchpotatoe #tuesdaymotivation,"""Probier's mal mit Gemütlichkeit"" 😴 Das ist anscheinend das Motto unseres Bürohundes Hermes. 🐶💤 Aber manchmal hat unser vierbeiniger Mitarbeiter wohl gar nicht so unrecht: Ab und zu muss man Dinge auch mal langsam angehen, um dann mit gut durchdachten Ideen und neu geschöpfter Energie so richtig loslegen zu können! 💪    . . .                                                   Der lässt es sich so richtig gut gehen bei euch 😍💚 Wir sind schockverliebt ❤️ Sieht geschafft aus der Hübsche. Was muss er bei euch denn alles so tun 😮🤪 Ich würde den den ganzen Tag lang nur knuddeln 🤩 😍 👏 ❤️😍❤️😍 Der Beste 😍 😍 Aww! 😍",,2021-08-10T07:30:02.000Z
CPfVMnIIcIc,https://www.instagram.com/p/CPfVMnIIcIc/,116,#sonntag #sonntagsbeschäftigung #sonntagsmodus #sonntagsgefühl #sonntagsspaziergang #sonntagsausflug #sonntagnachmittag #schönensonntag #sonntagsglück #agenturleben #pragentur #ausgleich #lernen #unispaß #natur #sonntags #lesen #wandern #berg #enziangranatsteig #salzburg #salzburgerland #österreich #dirndl #freundetreffen,"Was macht unser PR-Team eigentlich an einem Sonntag? 🤔 Als Ausgleich für den Büroalltag trifft sich   sonntags mit Freunden und Bekannten, um den Geist zu erfrischen. 🌸 Unsere   verbringt ihren Sonntag in der Hoch-Uniphase vor allem mit Lernen und Vorbereitungen ihrer Präsentationen und Hausarbeiten. Lesen ist somit auch außerhalb des Büros eine ihrer wichtigsten Aufgaben! 🤓  Spaziergänge im Wald oder auf langen Feldwegen: Unsere   liebt Sonntage in der Natur, um frische Energie für die neue Woche zu sammeln und wieder voll durchstarten zu können. 💪  sonntägliche Lesezeit findet als festes Ritual im Sinne ihrer Me-Time statt - Entspannung, News und Kulinarisches inklusive. 📖📰 Bei halbwegs schönem Wetter trifft man   am Sonntag meistens am Berg. ⛰ Am Foto: Enzian-Granat-Steig in Kärnten - sehr empfehlenswert! 👌 Und wie verbringt ihr euren Sonntag? Schreibt es uns in die Kommentare! 🤗🧡 . . .                                                 🤓💻📚 Auf Weinreise 🙌 Die erste Fahrradtour des Jahres mit Picknick am See. Und die Kids mussten gleich in Klamotten reinspringen. 🙈 Aber es trocknet ja zum Glück wieder. ❤️👏",,2021-05-30T07:58:04.000Z
CRQmnycqtEA,https://www.instagram.com/p/CRQmnycqtEA/,53,#news #news #hseq #arbeitssicherheit #crane #craneoperator #arbeitssicherheit #arbeitssicherheitgoesdigital #arbeitsschutzmanagement #gesundheitsschutz #baustelle #b2bmarketing #b2bcommunication #mobilecranes #mobilecrane #wirtschaftskammer #wko #österreich #austria #startup #gründer #gründerin #gründerszene #mitarbeiterführung #leadersclub #mitarbeitermotivation,"   🔝 Wir freuen uns, dass unser neuer Client   mit effizienten Lösungen für Arbeits- und Gesundheitsschutz endlich auch in Österreich durchstartet! 🚀 Das Beste daran: die Kommunikationsarbeit für das Unternehmen rund um   und sein Team, hat man unserer PR-Agentur anvertraut💪 . . .                                               👏👏👏👏👏👏 🔥",,2021-07-13T07:44:30.000Z
CPKthBqNyX8,https://www.instagram.com/p/CPKthBqNyX8/,67,#lesen #lesenmachtglücklich #lesenswert #inspiration #magazine #zeitung #zeitunglesen #lesenmachtschlau #texte #texteschreiben #texteschreiber #schreiberling #texter #kommunikationsagentur #textagentur #pressetext #pragentur #salzburg #wien #österreich #lifelikepr #womeninpr,"Heute schon gelesen? 🤓 Bei uns steht das Lesen von Magazinen, Zeitschriften und anderen Lektüren fast täglich am Programm. 📰🗞 Daraus schöpfen wir auch Inspiration für unsere eigenen Texte! 💡 Wenn Du heute also noch etwas lesen möchtest, dann schau doch gerne auf unserem Blog vorbei! 🧡⏩ Link in Bio! . . .                                           👍 Das machen wir natürlich 🤓☕️💪🏼 Lesen und Laufen gehen ist immer eine gute Idee 💡🗞🏃🏼‍♀️👍🏼",,2021-05-22T07:46:31.000Z
CQIct2SKmX_,https://www.instagram.com/p/CQIct2SKmX_/,150,#Hermes #bürohund #agenturhund #officedog #officedoglife #officedogsofinstagram #goldenretriever #goldenretrieversofinstagram #vierbeinigermitarbeiter #teamwork #agenturleben #pragentur #pressearbeit #zeitung #schreiben #unternehmenskommunikation #prtexte #lifelikepr #salzburg #salzburgerland,"Wenn Hunde sprechen könnten… 🐶🗯 Unser PR-Agenturhund hält sich in Sachen Unternehmenskommunikation völlig raus. Recht hat er. Denn immerhin schmelzen unsere Herzen sofort, wenn   🐕 uns die tägliche Zeitung bringt. 🗞 Mehr muss man da auch gar nicht mehr sagen. 🧡 . . .                                     🍀🍀🍀 schreiben 🤞🤞 💚💚💚 Wie süß euer Hermes doch ist ❤️ Unser geliebter Hermes! 🐶❤️ 😍😍 Soooo süß😍😍😍 😍😍 Awwww wie süsss 😍😍😍😍 hermes ist auch richtig niedlich 😍 Einen tollen Agenturbegleiter habt ihr da 😍 😍",,2021-06-15T07:12:38.000Z
