id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
B6kou6dAyc-,https://www.instagram.com/p/B6kou6dAyc-/,3,#silvester #reservierung #asiahausklagenfurt #einfachgenießen #silvester #newyearseve #sushi #sushiforlife #sushitime #celebration #endoftheyear #lecker,"Liebe Gäste,⠀ ⠀ aufgrund der hohen Nachfrage für  , haben wir uns entschlossen, dass wir am 31.12. ganz normal geöffnet haben für Sie 😊⠀ ⠀ Öffnungszeiten für 31.12.:⠀ 11:30 - 14:30 Uhr⠀ 17:30 - 22:30 Uhr⠀ ⠀ Wir bitten daher um rechtzeitige   unter der Nummer 0463 319 042 oder per Mail unter office@asiahaus.cooking, damit wir alles fein säuberlichst vorbereiten können für Sie 😁⠀ ⠀ Herzlichste Grüße,⠀ Familie Lin und das Asiahaus-Team⠀ ⠀                  ",,2019-12-27T10:25:42.000Z
BZa3vBAg-ez,https://www.instagram.com/p/BZa3vBAg-ez/,37,#asiahausklagenfurt #einfachgenießen #petitejoys #f52grams #feedfeed #eatclean #foodporn #beautifulcuisines #instafeast #foodandwine #foodlicious #mongolianbbq #asiatisch #buffet #yummy #tasty,"Am 27. Sept. 17 ist es soweit: Das Restaurant Asia Haus eröffnet zum ersten Mal ihre Pforten im schönen Klagenfurt! Schauen Sie vorbei und erleben Sie das Mongolian BBQ aus erster Hand! Für die Eröffnung freuen wir uns auf das erste Kennenlernen und laden Sie daher herzlichst ein, unser BBQ und asiatisches Buffet kostenfrei zu probieren und zu bewerten. Das Team Asia Haus freut sich grandios auf Ihren Besuch! Mehr Infos finden Sie auf: www.asiahaus.cooking                             ",,2017-09-24T10:08:22.000Z
B6xf8sGgMh4,https://www.instagram.com/p/B6xf8sGgMh4/,3,#newyears #newyearseve #christmas #newyear #happynewyear #nye #party #newyearsparty #holidays #newyearsday #celebrate #holiday #jan #dec #instagood #celebration #newyearsresolution #photooftheday #hello #goals #bye #newyearscelebration #fun #merrychristmas #music #love #happyholidays #xmas #fireworks #bhfyp,Wir wünschen Happy Happy New Year! 😊🎉                                                           ,,2020-01-01T10:19:04.000Z
BZn-uByAYNX,https://www.instagram.com/p/BZn-uByAYNX/,,#einfachgenießen #asiahausklagenfurt #eatclean #sushi #teppanyaki #klagenfurt #großeeröffnung #lecker #instafeast #beautifulcuisines,Hurra! Unser kleines Recap Video von der Eröffnung wurde gerade fertiggestellt. Viel Spaß beim Angucken! <3 Ihr Team Asia Haus                 ,,2017-09-29T12:19:32.000Z
B5m5lXmjeFZ,https://www.instagram.com/p/B5m5lXmjeFZ/,,#asiahausklagenfurt #einfachgenießen #foodquotes #essenszitat #quoteoftheday #lifewisdom #asiatisch #asianfoodforlife,Gutes Essen ist doch meistens besser 😁                ,,2019-12-03T11:00:02.000Z
CAARuXOHmX5,https://www.instagram.com/p/CAARuXOHmX5/,6,#muttertag #einfachgenießen,"Wir wünschen Ihnen einen wunderbaren Muttertag! Heute gibt's zu jeder abgeholten Bestellung ein Obstdessert dazu. Nur solange der Vorrat reicht 😋 Sie erreichen uns unter: 0463 319 042 oder 0660 736 36 37 Wir hoffen, dass wir dadurch allen Müttern den Tag noch zusätzlich ein wenig versüßen können 😊 Herzlichste Muttertagsgrüße, Familie Lin und das Asiahaus-Team   ",,2020-05-10T10:40:21.000Z
Bc-BC6JAMF-,https://www.instagram.com/p/Bc-BC6JAMF-/,13,#awesome #schönebescherung #asiahausklagenfurt #einfachgenießen #geschenk #MIRUKfjL,Die ersten Asia Haus Packages wurden bereits bei uns abgeholt 😊🎉          Asia W W W . U P A R S E G U I D O R E S . COM  FPmvOz6TZUcoU5JbF Super Bild! Weiter so :) .... ✅....,,2017-12-21T15:17:20.000Z
BaRz8gQgPah,https://www.instagram.com/p/BaRz8gQgPah/,,#asiahausklagenfurt #einfachgenießen #sushi #hausgemacht #themenbuffet #asianfood,Bevorzugen Sie Sushi? Warme Buffet-Gerichte? Oder vielleicht beides? 😊         ,,2017-10-15T18:14:29.000Z
BZf36LSAE_1,https://www.instagram.com/p/BZf36LSAE_1/,24,#einfachgenießen #asiahausklagenfurt #eatclean #oscarwilde #beautifulcuisines #petitejoys #instagood #awesome,Nur mehr ein Tag vor unserem Grand Opening! Wir sind schon wie wild aufgeregt und arbeiten seit Wochen auf Hochtouren für die morgige Eröffnung! 😁 Reservierungen bitte unter: 0463 319 042 oder per Mail an: office@asiahaus.cooking Wir freuen uns schon sehr auf das erste Kennenlernen! 😊 Ihr Team Asia Haus PS: Unsere Speisekarte finden Sie auch unter: http://www.asiahaus.cooking/     #        ,,2017-09-26T08:46:06.000Z
B5sAkfvg01o,https://www.instagram.com/p/B5sAkfvg01o/,5,#asiahausklagenfurt #einfachgenießen #foodquotes #essenszitat #quoteoftheday #shakespeare #gathering,Mit wem gehst du gerne essen? 😊               😋 wir lieben euer Sushibuffet 😍,,2019-12-05T10:37:17.000Z
Ba3iUizg1Fl,https://www.instagram.com/p/Ba3iUizg1Fl/,,#lecker #asiahaus #einfachgeniessen,"Unsere Empfehlung beim Mongolian BBQ: Nudeln, Jakobsmuscheln, Champignons, Garnelen, Karotten und Erbsen in fruchtiger Mangosauce 😋     ",,2017-10-30T09:51:06.000Z
