id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
BwUpBshAzru,https://www.instagram.com/p/BwUpBshAzru/,164,#workspace #productive #desksetup #office #studio #officedesign #computersetup #productioncompany #vfxstudio #cgstudio #postproductionstudio #advertising #visualeffects #bts #vfx #cgi #postproduction #vfxartist #cgartist #3drendering #c4d #palettegear #3monitors #monitorsetup #graz #austria,⚡️   . . .                                                   Keep doing stuff ! Your setup is gold 🔥 I love render. But i cant buy a system for rendering becouse i dont have maney😅 .dont tell enyone😂 Dude you Rock! AAmazing 🔥 Awesome setup!,,2019-04-16T16:06:28.000Z
CEZoLLgHr45,https://www.instagram.com/p/CEZoLLgHr45/,30,#noctua #chromaxblack #pccooling #nhd15 #cpucooler #cpu #pccomponents #productdesign #produktvideo #productcommercial #commercial #productshots #advertising #cgi #vfx #motiondesign #3dmotiondesign #3danimation #3drendering #cgistudio #cgstudio #productioncompany #creativestudio #c4d #xparticles #redshift3d #werbung #werbeagentur #graz #austria,  ⚡️ . . .                                                          ,,2020-08-27T17:03:07.000Z
Bq9nxToAL6G,https://www.instagram.com/p/Bq9nxToAL6G/,137,#vfxsupervisor #vfx #visualeffects #bts #greenscreen #filmstudio #studio #vfxstudio #cgi #rendering #onset #filmmaking #commercial #graz #austria #trvp,VFX-supervising  on set of Plabutschgondel   . . .                               Good! ❤️ nice one !!@ 😊👏👏👏,,2018-12-04T10:55:59.000Z
Bi936OdA7QX,https://www.instagram.com/p/Bi936OdA7QX/,188,#AVbaby #office #vfxstudio #productioncompany #setup #workstation #cleansetup #threemonitorsetup #vfxartist #vfxsupervisor #motiondesigner #visualeffects #vfx #graz #austria #creative #maxon #cinema4d #c4d #redshift #redshift3d #cinedesigner #palettegear #razer #audiotechnica #ikea #dell #incredible,I moved to the upper floor - more space & a nice view . . .                                                     Nice setup!!!  :) :) (y) looks so pretty 😬 Nice! Morris WWW. UPARSEGUIDORES .COM,,2018-05-19T17:05:52.000Z
CNzWxCynE1q,https://www.instagram.com/p/CNzWxCynE1q/,95,#pcsetup #workspace #desksetup #cgi #vfx #visualeffects #vfxartist #execproducer #postproduction #office #productionoffice #creativestudio #vfxstudio #productioncompany #minimalsetups #designyourworkspace #workstation #monogramcc #monogramcreativeconsole #timeular #cheersrost #rendering #logitechmxmaster #benq #benqsw270c #c4d #cinema4d #redshift3d #therenderers #graz,Setup 2021 - optimized for productivity ..as always ⚡️   . . .                                                           Sehr cool...👏 🔥 Cheers 🙌🔥🍷,,2021-04-18T09:33:48.000Z
BKnQvguhizt,https://www.instagram.com/p/BKnQvguhizt/,19,,my workspace www.avbaby.at www.therenderers.at,,2016-09-21T09:46:52.000Z
BQ_ELdoBra8,https://www.instagram.com/p/BQ_ELdoBra8/,147,#shoot #bts #musicvideo #croword #cinematograpgy #filmmaking #videoproduction #dp #mountains #alps #austria #a7s #xeen #cine #cineprimes #filmrig #manfrotto #atomos #atomosshogun #inspire #dji #spotsnapr #inspiration,"deep snow, beautyful weather and me with a nice camera ...dreams come true . . .                                           👌 👍 haha nice :) Very cool! Thats a badass camera 🎥 🙌 🙌 🙌 Very cool! Super nice :) Sieht kalt aus :)",,2017-02-26T18:47:13.000Z
CNxFeKZnX7j,https://www.instagram.com/p/CNxFeKZnX7j/,65,#workspace #studio #office #productionoffice #creativestudio #vfxstudio #productioncompany #visualeffectsstudio #vfxartist #postproduction #coffee #macchiato #rocketespresso #espressomachine #portafilter #therenderers #trvp,fuel at the studio ☕️   . . .                                ,,2021-04-17T12:24:11.000Z
CEj4hyUnW6c,https://www.instagram.com/p/CEj4hyUnW6c/,33,#noctua #chromaxblack #pccooling #nhd15 #cpucooler #cpu #pccomponents #productdesign #produktvideo #productcommercial #commercial #productshots #advertising #cgi #vfx #motiondesign #3dmotiondesign #3danimation #3drendering #cgistudio #cgstudio #productioncompany #creativestudio #c4d #xparticles #redshift3d #werbung #werbeagentur #graz #austria,⚡️    . . .                                                          ,,2020-08-31T16:38:25.000Z
CEj4sQDH65o,https://www.instagram.com/p/CEj4sQDH65o/,53,#noctua #chromaxblack #pccooling #nhd15 #cpucooler #cpu #pccomponents #productdesign #produktvideo #productcommercial #commercial #productshots #advertising #cgi #vfx #motiondesign #3dmotiondesign #3danimation #3drendering #cgistudio #cgstudio #productioncompany #creativestudio #c4d #xparticles #redshift3d #werbung #werbeagentur #graz #austria,  ⚡️    . . .                                                           :) <3,,2020-08-31T16:39:51.000Z
BKfUVGKhJ30,https://www.instagram.com/p/BKfUVGKhJ30/,23,,photo by Philipp Lihotzky | Pictureholix sehr cool und stylisch 👍😎,,2016-09-18T07:44:17.000Z
CEj4n7wnv68,https://www.instagram.com/p/CEj4n7wnv68/,58,#noctua #chromaxblack #pccooling #nhd15 #cpucooler #cpu #pccomponents #productdesign #produktvideo #productcommercial #commercial #productshots #advertising #cgi #vfx #motiondesign #3dmotiondesign #3danimation #3drendering #cgistudio #cgstudio #productioncompany #creativestudio #c4d #xparticles #redshift3d #werbung #werbeagentur #graz #austria,  ⚡️    . . .                                                          ,,2020-08-31T16:39:15.000Z
CEdx24HHXpV,https://www.instagram.com/p/CEdx24HHXpV/,20,#noctua #chromaxblack #pccooling #nhd15 #cpucooler #cpu #pccomponents #productdesign #produktvideo #productcommercial #commercial #productshots #advertising #cgi #vfx #motiondesign #3dmotiondesign #3danimation #3drendering #cgistudio #cgstudio #productioncompany #creativestudio #c4d #xparticles #redshift3d #werbung #werbeagentur #graz #austria,  ⚡️ . . .                                                          ,,2020-08-29T07:44:41.000Z
BKnRQQih7eO,https://www.instagram.com/p/BKnRQQih7eO/,22,,my workspace www.avbaby.at www.therenderers.at,,2016-09-21T09:51:20.000Z
