id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
B_ZRXCwp63N,https://www.instagram.com/p/B_ZRXCwp63N/,215,#vegan #veganbreakfast #breakfast #homemadefood #homemade #nodairy #dairyfree #plantbased #noanimalingredients #millet #noanimalsharmed #crueltyfree #whatveganseat #plantbasedfood #veganfood #veganfoodshare #veganfoodlovers #veganfoodie #veganeats #choosevegan #govegan #veganism #vegancommunity #foodphotography #foodporn #veganfortheanimals #veganfortheplanet #vegans #vegansofig #vegansofinstagram,A simple&tasty homemade   breakfast 🌱 . INGREDIENTS: 💚 Millet 💚 Oat milk 💚 Ceylon Cinnamon 💚 Banana 💚 Berries . . .                                                         Good morning 😍 💚🌱😍,,2020-04-25T07:06:47.000Z
B-7Alm6Hpcl,https://www.instagram.com/p/B-7Alm6Hpcl/,183,#warsaw #vegan #veganbreakfast #breakfast #veganda #plantbased #crueltyfree #whatveganseat #veganfood #plantbasedfood #nomeat #noanimalsharmed #noeggs #veganeats #noanimalingredients #veganfoodshare #veganlove #veganlife #veganfoodlovers #veganism #veganpower #choosevegan #govegan #veganfortheanimals #foodporn #veganfortheplanet #foodphotography #vegans #vegansofig #vegansofinstagram,"A throwback to 2019. During my trip in   I gave it a try in a restaurant called  . In the picture -   english breakfast: 💚 Tofu scramble with oyster mushrooms and sun dried tomatoes 💚 Seitan bacon 💚 Baked beans 💚 Mushrooms 💚 Oregano baked tomato 💚 Arugula 💚 Sourdough bread . Yes, it was as delicious as it looks. 😉 . . .                                                      ",,2020-04-13T13:03:00.000Z
CB7hoY-Jkth,https://www.instagram.com/p/CB7hoY-Jkth/,184,#cress #homegrown #homegrownfood #plantbased #plantbasedfood #healthy #healthyfood #raw #rawfood #microgreens #eatplants #vegan #veganfood #whatveganseat #veganfoodie #vegans #vegansofig #vegansofinstagram,A homegrown   🌱 Easy to grow and full of vitamins and minerals 💚 . . .                                 I'd love to know how you do it. I've tried with lentil and failed. 😔 😋😋😋 Love 🙌 💚💚 Love this picture 💚😍 Love microgreens 😍,,2020-06-27T07:25:56.000Z
B9_OaWwpW4C,https://www.instagram.com/p/B9_OaWwpW4C/,184,#homemade #vegan #homemadefood #vegandumplings #dumplings #plumdumplings #veganfood #plantbased #crueltyfree #whatveganseat #veganfoodshare #veganism #noanimalingredients #noanimalsharmed #veganfoodlovers #plantbasedfood #veganfoodie #veganfoodporn #choosevegan #veganlife #veganfortheplanet #veganfortheanimals #yummy #tasty #foodphotography #veganlife #vegans #vegansofig #vegansofinstagram,My     plum dumplings with plum jam 🌱💜😊 . . .                                                    ,,2020-03-21T07:49:22.000Z
B-B54B1JFk9,https://www.instagram.com/p/B-B54B1JFk9/,201,#celeryjuice #celery #juice #homemade #healthy #healthyfood #vegan #plantbased #whatveganseat #veganfood #homemadefood #vegans #vegansofig #vegansofinstagram,Making   at home 🌱💚 . .                        ,,2020-03-22T08:47:39.000Z
B9b-y7PJqp6,https://www.instagram.com/p/B9b-y7PJqp6/,196,#graz #vegan #pizza #veganepizza #veganpizza #ohnefleisch #ohnetierischeprodukte #pflanzlich #pflanzlicheernährung #ohnetierleid #tierleidfrei #tierleidfreiessen #veganessen #veganesessen #grazvegan #vegangraz #veganösterreich #veganaustria #österreich #austria #whatveganseat #crueltyfree #plantbased #plantbasedfood #veganfood #noanimalsharmed #choosevegan #vegans #vegansofig #vegansofinstagram,Zum ersten Mal leckere vegane Pizza beim   in   probiert 🌱 . Auf dem Foto - Pizza pesto con spinaci: 💚 vegane Pesto Basilico-Cremesauce 💚 veganer Pizzaschmelz 💚 Baby-Blattspinat 💚 marinierte Paradeiser . .                                                         😍Sieht so gut aus 💚 Die sieht super aus!!! 😍😍 Wow das will ich auch😻,,2020-03-07T15:19:30.000Z
CBpdHb1p558,https://www.instagram.com/p/CBpdHb1p558/,164,#homegrown #cherries #fruit #fruits #raw #rawfood #homegrownfood #healthy #vegan #plantbased #whatveganseat #healthyfood #vitamins #summer #food #foodporn #foodphotography #instagood #vegansnack #veganeats #veganfoodie #vegans #vegansofig #vegansofinstagram,"The beginning of summer with homegrown cherries, pitted and ready to eat 🍒❤️🌞 . . .                                               😋😋 nothin🌱g like growing your own food, such satisfaction 🙏💚 Wau ❤️❤️ They look so juicy 😍 Sooo yummy 😍😋👍 Yum! 💚",,2020-06-20T07:00:09.000Z
B9Ucz5mJMcy,https://www.instagram.com/p/B9Ucz5mJMcy/,182,#homemade #vegan #delicious #homemadefood #veganfood #plantbased #crueltyfree #whatveganseat #noanimalsharmed #veganfoodshare #veganfoodlovers #veganfoodie #veganfoodporn #vegancommunity #veganism #veganeats #veganpower #veganlife #tasty #foodphotography #instagood #veganlunch #veganlifestyle #veganlove #veganfortheanimals #veganfortheplanet #choosevegan #vegans #vegansofig #vegansofinstagram,My   &   dish 🌱😊 . For this   dish I put together: 💚 Kale 💚 Carrots 💚 Sweet Corn 💚 Chickpeas 💚 Peanuts 💚 Sesame 💚 Black Cumin 💚 Rice cuisine . .                                                     Looks so delicious 😋,,2020-03-04T17:07:51.000Z
B83IjmVJ8Om,https://www.instagram.com/p/B83IjmVJ8Om/,244,#sheep #friendsnotfood #loveallanimals #sheepfamily #animalsarefriends #animalfriends #bekindtoanimals #animals #animallovers #animallove #notfood #animal #cute #animalphotography #grancanaria #vegan #veganlove #vegans #vegansofig #vegansofinstagram,"Cute   family that I took photo of on my vacation at Gran Canaria. 🐑😊 . ❤️     ❤️ . .                                 So cute ❤️ Mommy and her babies😍🐐💚 So cuuuuuuuute💕 ❤️💕 Zum lieb haben, einfach süß. 💗💗💗Wie lieb 🙏💚💚💚 😍",,2020-02-22T07:52:53.000Z
B9Lot9KJPuF,https://www.instagram.com/p/B9Lot9KJPuF/,179,#vegan #veganesfrühstück #cafefotter #pflanzlich #ohnefleisch #ohnetierischeprodukte #ohnetierleid #tierleidfrei #pflanzlicheernährung #tierleidfreiessen #veganessen #veganesessen #graz #vegangraz #veganingraz #grazvegan #veganösterreich #veganaustria #österreich #austria #whatveganseat #veganbreakfast #plantbased #crueltyfree #noanimalsharmed #choosevegan #govegan #vegans #vegansofig #vegansofinstagram,"Leckeres veganes Frühstück   🌱👌 . Auf dem Foto - Frühstück Amadeus: 💚 getoastetes Schwarzbrot mit selbstgemachtem Käferbohnenaufstrich 💚 getrocknete Tomaten 💚 Oliven 💚 Gurke 💚 Pflücksalat 💚 Offengemüse 💚 Dekoration: Radieschen, Balsamico-Creme . .                                                           Was für ein tolles Frühstück👏💗Das würde ich jetzt auch als Abendessen nehmen",,2020-03-01T06:58:44.000Z
B-r1y-BJVeM,https://www.instagram.com/p/B-r1y-BJVeM/,207,#homemade #vegan #homemadefood #veganfood #noeggs #plantbased #crueltyfree #nomeat #whatveganseat #noanimalsharmed #noanimalingredients #plantbasedfood #veganfoodshare #veganfoodlovers #veganfoodie #veganfoodporn #veganeats #veganism #choosevegan #govegan #veganfortheanimals #tasty #foodphotography #veganfortheplanet #veganism #veganlife #veganpower #vegans #vegansofig #vegansofinstagram,Just sharing some   &   food with you that I ate in the last time 🌱😊 . 1️⃣ Top left - a salad with: 💚 Dandelion 💚 Kale 💚 Chickpeas 💚 Boiled Potatoes 💚 Vegan Egg (Tofu scramble) 💚 Pumpkin Seed Oil 💚 Lemon Juice 💚 red Radish . 2️⃣ Top right - Bulgur with: 💛 red Pepper 💛 Pea 💛 Courgette 💛 Kale 💛 Vegan Pulled Pork (from Pea Protein) 💛 Turmeric 💛 Herbes de Provence . 3️⃣ Bottom left - homemade vegan Gnocchi with: 🧡 Wild Garlic 🧡 Courgette 🧡 Mushrooms 🧡 Herbes de Provence 🧡 Rice Cuisine . 4️⃣ Bottom right: ❤️ Mashed Sweet Potatoes ❤️ Pea ❤️ Courgette ❤️ Soya Chunks ❤️ Herbes de Provence ❤️ roasted Cashew Nuts ❤️ Rice Cuisine . . .                                                       These all look wonderful!😋💕 🤤🤤🤤👍👍👍,,2020-04-07T15:40:06.000Z
CEQ4qw5p2MF,https://www.instagram.com/p/CEQ4qw5p2MF/,167,#veganfestival #slovenia #vegafest #vegafest #vegafest2020 #vegan #veganfestivals #veganlife #veganlifestyle #nomeat #nodairy #dairyfree #noeggs #noanimalsharmed #veganslovenia #slovenija #plantbased #crueltyfree #noanimalcruelty #whatveganseat #veganfood #plantbasedfood #govegan #choosevegan #veganfortheanimals #veganfortheplanet #vegancommunity #veganlove #vegans #vegansofig #vegansofinstagram,"On 22.8.2020 I visited the biggest   in   called   🌱 . I am sharing some of my impressions with you ➡️ swipe for more pictures 😉 . You can also see more under: . . .                                                   Wow! Looks like a fab event 🙏 💚 Ohhh you were here😍🙌 Wie toll 😍überhaupt, dass es stattfinden konnte bei Corona 💚 So yummy💜 What a feast 😍😍😍",,2020-08-24T07:34:04.000Z
CBZ8bjBppKu,https://www.instagram.com/p/CBZ8bjBppKu/,171,#vegan #homemade #homemadefood #veganfood #vegandessert #dessert #plantbased #plantbasedfood #nodairy #dairyfree #noanimalingredients #noanimalsharmed #crueltyfree #whatveganseat #veganfoodlovers #veganfoodshare #veganfoodie #veganfoodporn #foodphotography #choosevegan #govegan #veganfortheplanet #vegans #veganlove #veganfortheanimals #veganism #veganeats #veganlife #vegansofig #vegansofinstagram,Let's call it a light   summer dessert 🌱🌞 . Ingredients: ❤️ Strawberries from farmers market 💚 Vegan Skyr ❤️ No sugar added & organic spelt cookies 💚 Cornflower blossom ❤️ Dried Physalis . . .                                                         Beautiful 😍,,2020-06-14T06:25:56.000Z
CGzByDzJjDz,https://www.instagram.com/p/CGzByDzJjDz/,177,#vegan #lecker #veganbrunch #brunch #brunchbox #ginko #ginkograz #graz #pflanzlich #veganesessen #veganessen #pflanzlicheernährung #ohnetierleid #tierleidfrei #tierleidfreiessen #choosevegan #ohnetierischeprodukte #grazvegan #veganingraz #igersgraz #veganösterreich #veganaustria #plantbased #plantbasedfood #crueltyfree #crueltyfree #govegan #vegans #vegansofig #vegansofinstagram,"Am 25.10.2020 hat sich das Restaurant   etwas ganz besonderes überlegt, und zwar die Brunchbox Halloween Edition.🕷️🕸️💀 Alles   & sehr   💚😍👌 ➡️ Wische über den Bildschirm um auch das Auspacken zu sehen 😉 . .                                                       Ich hoff, die gibt's dann auch in Wien 😍💚 This is so beautiful 😍 We hope you enjoyed the brunch box, thanks for the support 😁 😍😍😍😍😍 Wow😍 super love this 🙌 😍💖 Wow ❤️❤️",,2020-10-26T06:50:40.000Z
CEjZUY8JPml,https://www.instagram.com/p/CEjZUY8JPml/,195,#wien #vegan #glutenfrei #mysecretgardencafe #veganesessen #veganessen #pflanzlich #pflanzlicheernährung #ohnetierleid #tierleidfrei #tierleidfreiessen #wienvegan #veganvienna #veganösterreich #veganaustria #veganfood #veganfoodshare #plantbased #plantbasedfood #whatveganseat #crueltyfree #choosevegan #vegans #vegansofig #vegansofinstagram,"Wochenendtrip nach  . Etwas versteckt in der Mariahilfer Straße und in einem kleinen Hinterhof, haben wir das Restaurant   mit sehr leckerem Essen entdeckt 🌱😍 . Auf dem Foto: 💚 Ayurveda-Gemüse-Curry mit frischem Kurkuma und Ingwer 💚 Louisiana Bowl mit Kidney-Bohnen, Spinat-Gemüse, Kokosreis und Salat . . .                                               Das würde mir auch in den Kram passen, das Essen und Wien 😅 Awesome 😍 Ich war auch am Sa dort 😍 😍 Your meal looks so delish. 👏 Loving this 🌱♥️",,2020-08-31T12:05:42.000Z
