id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
B5m5pFkH_LQ,https://www.instagram.com/p/B5m5pFkH_LQ/,13,#asiahouse #essenunzo #foodfails #foodquotes #essenszitat #quoteoftheday #sushi #japan #asiatisch #asianfoodforlife #asiatischekulinarikanderserleben,Wer kennt das? 😅 ⠀ .⠀ .⠀ .⠀ .⠀                     😂😂 Ich ☺️👍  ,,2019-12-03T11:00:32.000Z
CQLEFPPKzyk,https://www.instagram.com/p/CQLEFPPKzyk/,26,#asianfood #mongolianbbq #sushi #sushilover #teppanyaki #buffet #update #covid19 #asiatischekulinarikanderserleben,"Wir begrüßen die neuen Lockerungen seit dem 10. Juni 😊 Somit dürfen wir mehr Gäste in unserem Stüberl, unserer Zirb'n und im Gastgarten pro Besuchergruppe begrüßen. Außerdem entfällt auch die Masken-Pflicht im 𝐀𝐮ß𝐞𝐧𝐛𝐞𝐫𝐞𝐢𝐜𝐡. Selbstverständlich kann aber nach wie vor eine Maske getragen werden. Alle Informationen finden Sie auch auf unserer Website: http://www.asiahouse.at/covid-19-informationen-fuer-gaeste-stand-10-juni-2021/ Wir freuen uns ganz herzlichst auf Ihren Besuch 😊🍣 Herzlichste und appetitliche Grüße, Familie Dong und das asiahouse-Team                ",,2021-06-16T07:35:05.000Z
CK5_cwlDaDV,https://www.instagram.com/p/CK5_cwlDaDV/,39,#sushi #asianfood #wochenende #vöcklabruck #asiatischekulinarikanderserleben,"Hungrig nach dem Wochenende? 😋 Bei uns gibt's Abhilfe: Würziges Hühnerfleisch nach Hunang-Art, leichter Tofu-Wok oder frisch zubereitetes Sushi mit ein wenig Meeresfeeling... ...das alles und vieles mehr gibt's bei uns aktuell zum Abholen 😁😋 Unsere Take-Away-Speisekarte finden Sie in unserer Bio. Herzlichste und appetitliche Grüße, Familie Dong und das asiahouse-Team        ",,2021-02-05T09:50:33.000Z
B5peYTkjTAa,https://www.instagram.com/p/B5peYTkjTAa/,8,#asiahouse #essenunzo #foodquotes #essenszitat #bibimbap #okonomiyaki #guocuon #hotpot #guabao #asiatisch #asianfoodforlife #asiatischekulinarikanderserleben,Wer kennt sich da noch aus 😅 ⠀ .⠀ .⠀ .⠀ .⠀                       ,,2019-12-04T11:00:02.000Z
Bq5MekTCmru,https://www.instagram.com/p/Bq5MekTCmru/,,#asiatischekulinarikanderserleben #dimsum #teigtaschen #gyoza #xiajiao #xiaolongbao #shaomai #asiatisch #essen #lecker #buffet #bbq #igersvöcklabruck #vöcklabruck,"Es ist Dim Sum Zeit 🥟😋 Vor ein paar Tagen haben wir unser Buffet-Speiseangebot kräftig vervielfacht mit u.a. neuen Sushi Variationen. Das ist aber noch lange nicht alles:  Seit kurzem gibt es auch neue ""kleine"" Gerichte, und zwar verschiedene Dim Sum. Konkret: - Xia Jiao (Glasteigtaschen mit Garnelen gefüllt) - Yaki Gyoza (Teigtaschen mit Schweinefleisch gefüllt) - Xiao Long Bao (Baozi aus Ost-China auch mit Schweinefleisch gefüllt) Zusätzliche Dim Sum Variationen folgen. Herzlichste Grüße, Familie Dong und das asiahouse-Team                           oh gott wir miassn boid amoi wieda ins asiahouse 😍 🌟💕🌷👍🏼",,2018-12-02T17:41:03.000Z
B6dOLzcDx_J,https://www.instagram.com/p/B6dOLzcDx_J/,,#froheweihnachten #merrychristmas #asiahouse #voecklabruck #asiatischekulinarikanderserleben,"Liebe Gäste,⠀ ⠀ wir wünschen Ihnen ein wunderbares Weihnachten und viel schöne Zeit mit Ihren Liebsten!⠀ ⠀ Herzlichste Grüße,⠀ Familie Dong und das asiahouse-Team⠀ ⠀         Richtig coole Beiträge speziell dieser mit seinen Effekten sticht hervor 💯",,2019-12-24T13:19:51.000Z
B5sAooLn_OP,https://www.instagram.com/p/B5sAooLn_OP/,14,#asiahouse #essenunzo #foodfails #foodquotes #essenszitat #quoteoftheday #sushi #sushiforlife #japan #asiatisch #asianfoodforlife #asiatischekulinarikanderserleben,Wer liebt auch Sushi? 😋 ⠀ .⠀ .⠀ .⠀ .⠀                       Ich 😋😋😋,,2019-12-05T10:37:50.000Z
COkgQZ-CX2M,https://www.instagram.com/p/COkgQZ-CX2M/,32,#vorsichtigeöffnung #sushi #buffet #teppanyaki #mongolianbbq #asiahouse #asiatischekulinarikanderserleben,"Wie heißt es so schön: Nix is fix.  Wir sind trotzdem voller Übereifer und freuen uns auf den 19. Mai, endlich wieder unsere Gäste persönlich begrüßen zu dürfen! Wer freut sich auch schon? 😊               😍😍   Dinner Date!!!!!!!!       ab wann kann man einen Tisch reservieren? 🍱",,2021-05-07T11:39:30.000Z
BqvHlSBgNF3,https://www.instagram.com/p/BqvHlSBgNF3/,60,#sushiforlife #sushitime #sushiporn #buffet #foodporn #asiatisch #vöcklabruck #asiatischekulinarikanderserleben,"Liebe Gäste, wir haben unser Sushi Buffet kräftig mit neuen Variationen erweitert 🍣😋 Daneben gibt es auch neue leckere Speisen wie Dim Sum Variationen und neue süße Verführungen. Für Vegetarier/Veganer wurde das Speiseangebot auch erweitert. Mehr Bilder dazu folgen. Kommen Sie daher vorbei und probieren Sie unsere neuen Kreationen 😊                   😍😍  🥰🥰🥰    😍😍😍😍😍😍😍😍😍😍 oooh mein gott!! *.* Dim Sum! wie cool!!!! 😍😍!!!  wia miassn jz unbedingt moi kns asiahouse geh 😍🤩 i woa schau soooo oag laung nimma 😭 Was für Angebote gibt es denn für Veganer? Und was ist neu in der Sushi-Variation? Kann man das auch alles bestellen?",,2018-11-28T19:45:22.000Z
Bt3qFQWg1xd,https://www.instagram.com/p/Bt3qFQWg1xd/,31,#valentinesday #love #asiatischekulinarikanderserleben,"Liebe Gäste, Wir wünschen Ihnen einen wunderbaren Valentinstag! 😊 Herzlichste Grüße, Familie Dong und das asiahouse-Team     ",,2019-02-14T16:54:56.000Z
CM_wNAkj0Q5,https://www.instagram.com/p/CM_wNAkj0Q5/,8,#takeaway #asianfood #sushi #asianfusion #asiatischekulinarikanderserleben,"Liebe Gäste, ab heute haben wir neue Abholzeiten für Sie: Mi-So: 11:30 - 20:00 Uhr Montag und Dienstags geschlossen. Außer an Feiertagen. Wir freuen uns über Ihre Bestellungen :) Herzlichste und appetitliche Grüße, Familie Dong und das asiahouse-Team        ",,2021-03-29T08:35:34.000Z
B_4nSciCNio,https://www.instagram.com/p/B_4nSciCNio/,32,,Heute auch in den OÖNachrichten gesehen 👀 Gratulation nochmals an Xiaoao und wir wurden dabei auch namentlich erwähnt 😁,,2020-05-07T11:14:55.000Z
B6xf1FnAAzY,https://www.instagram.com/p/B6xf1FnAAzY/,11,#newyears #newyearseve #christmas #newyear #happynewyear #nye #party #newyearsparty #holidays #newyearsday #celebrate #holiday #jan #dec #instagood #celebration #newyearsresolution #photooftheday #hello #goals #bye #newyearscelebration #fun #love #fireworks #bhfyp #asiatischekulinarikanderserleben #essenunzo,Wir wünschen ein frohes neues Jahr!                                                        ,,2020-01-01T10:18:01.000Z
BxCUrr8FEDF,https://www.instagram.com/p/BxCUrr8FEDF/,48,#sushitime #sushiforlife #sushiporn #asiatischekulinarikanderserleben #mongolianbbq #buffet #asiahouse,Mahlzeit oder auch Sushi Appetit wünschen wir 😋              Yam yam yam    des is der in vöcklabruck😍  🤤🤤🤤  do miass ma moi hin😍,,2019-05-04T09:53:46.000Z
B9uPlX_naGe,https://www.instagram.com/p/B9uPlX_naGe/,15,,"Liebe Gäste, aufgrund der aktuellen Coronavirus-Lage haben wir ab Sonntag, den 15.03. bis auf Weiteres nicht geöffnet. Wir beobachten die Sachlage sehr genau und informieren Sie sofort, sobald sich die Situation ändert 🧐🙂 Wir wünschen Ihnen nur das Allerbeste und bleiben Sie gesund! 🍀 Herzlichste und appetitliche Grüße, Familie Dong und das asiahouse-Team",,2020-03-14T17:32:32.000Z
