id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CKecFgFnLDq,https://www.instagram.com/p/CKecFgFnLDq/,278,#positivemindset #socialmediamarketing #mondaymotivation #blogger_at #fashionstyle #fashioninspo #fashionlover #fashionista #fashiongram #outfitinspiration #strongwomen #businesswoman #womenpower,"Kicking those worries away like 💁🏼‍♀️                         So cool 😍 Check your dm darling 🖤✔️ Super cooles outfit 💗 Exactly, out the door! Live and let go of things that weigh you down! 🙌 COLLAB?💗  This outfit is EVERYTHING!!! 🔥🔥",,2021-01-25T17:02:03.000Z
CBySOZhBARb,https://www.instagram.com/p/CBySOZhBARb/,466,#fashionphotography #fashionshot #fashionblogger #fashiontrends #fashioninspo #igfashion #streetstyle #styleinspo #fashiongram #discoverunder5k #lookbook #womenfashion #vintage #carmushka #anajohnsonpreset #igersgraz #grazerblogger #austrianblogger #blogger_de #blogger_at #viennablogger,"There's always something to be thankful for - jedes Mal wenn ich kurz davor bin, mich über etwas aufzuregen, flüstert so eine kleine Stimme in meinem Kopf ""da gibt's halt auch so viel, wofür du dankbar sein kannst"". Und es stimmt...mir in Erinnerung zu rufen, was ich schon in meinem Leben habe, wofür ich dankbar bin, macht mich super glücklich und vertreibt die negative vibes. . Geht's da wem gleich? ☀️ . . . . . . . . . . . . . . . . . . . . . 📷 |                                          A mi me pasa todo el tiempo, pero hay que estar agradecidos 🙏🏽❤️ amazing pictures ❤️ 😍😍 Ja, geht mir gleich! Mir hilft dann auch Yoga, wieder zu mir zu finden 😉 Mir geht’s da ganz gleich 💞 Wooww du siehst wunderschön aus süße 😍 Graz ist so toll Tolles Bild ☺️ hey du, suchen gerade noch paar coole Leute für ein Projekt 🔥 schreib mir doch mal durch 🙌🏻 🤗👍🏻 Hey Nele,  You are absolutely gorgeous! Let's collab! DM us   ❤️ 💌✨❣️",,2020-06-23T17:18:09.000Z
CBvzCh4BhTk,https://www.instagram.com/p/CBvzCh4BhTk/,643,#vollkommenunbezahltewerbung #einfachliebe #icecream #blogger_de #blogger_at #austrianblogger #discoverunder5k #darlingescape #styleinspo #luxuryfashion #ootd #ootdfashion #livethelittlethings #carmushka #anajohnsonpreset #fashionblogger #streetstyle #powerfulwomen #happyme #keepsmiling #fashionistas #fashiongram #styleinspo #stylegoals,"What's your favorite ice cream flavor? 🍦 . Mine is:    . . . . . . . . . . . . . . . . . . . . . . 📷 |                                            Wow vielen Dank für dieses tolle Foto! 😍✨ 😍👌 Du hast eine sehr schöne Zunge😉 𝐈 𝐰𝐚𝐬 𝐬𝐨 𝐞𝐱𝐜𝐢𝐭𝐞𝐝 𝐰𝐡𝐞𝐧 𝐈 𝐨𝐩𝐞𝐧𝐞𝐝 𝐦𝐲 𝐰𝐚𝐥𝐥𝐞𝐭 𝐚𝐧𝐝 𝐬𝐚𝐰 𝐦𝐲 𝐩𝐚𝐲𝐦𝐞𝐧𝐭 𝐨𝐟 $𝟏𝟓,𝟎𝟎𝟎. 𝐖𝐡𝐚𝐭 𝐚 𝐛𝐨𝐨𝐬𝐭!. 𝐘𝐨𝐮 𝐤𝐧𝐞𝐰 𝐞𝐱𝐚𝐜𝐭𝐥𝐲 𝐰𝐡𝐚𝐭 𝐈 𝐰𝐚𝐧𝐭𝐞𝐝. 𝐓𝐡𝐚𝐧𝐤 𝐲𝐨𝐮 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐟𝐨𝐫 𝐭𝐡𝐞 𝐩𝐚𝐲𝐦𝐞𝐧𝐭  Hi you💛, You are so good looking and hope you have a good day😊. DM @ zarqonia.elite for a collab💫 I love vegan birthday cake 🎂 💕 😍😍 Da kriegt man echt Lust auf Eis 💛 Cookies immer Cookies Tolles Bild 😍 Wie cool ✨💕 ❤️ Ohhh lecker 😍 genau richtig bei dem Wetter wie immer ein super super schönes Bild ❤️",,2020-06-22T18:07:10.000Z
CCoXxYEhWW9,https://www.instagram.com/p/CCoXxYEhWW9/,595,#spontaneselfieattacke #bussibaba #selfietoday #travelblogger #exploremore #adventuretime #styleaddicted #carmushka #anajohnsonpreset #igersgraz #grazerblogger #austrianblogger #blogger_de #blogger_at #discoverunder5k #fashionshot #visualsoflife #fashionistas #fashiongram #whatiwear #yourstyle #fashionzine #streetstyle #dresslikeparisian #womenfashion #ootdgals,"in the mood for Ferrero✨   . . . . . . . . .                                             😘😘 Hast du den mir geschickt??😂🥰 👍☀️🍀💖😘 so cute baby Look like a georges 😂❤️👍 🔝🌞😍 DM  💞 Collab 👉 DM us   💍 We'd love to work together, Send us a message lovely ❤️👑 You look outstanding🔥DM us, we have a special offer for you ©️ 🌸🌺☀️ 😘😍❤️😍",,2020-07-14T17:25:36.000Z
CEj8XsfBjIE,https://www.instagram.com/p/CEj8XsfBjIE/,384,,"'Du bist, was du isst' - was hab ich die Augen verdreht. Der Punkt ist nur, dass dieser Satz halt sowas von wahr ist. Jedes Lebensmittel, das unsere Zunge berührt, wird von unserem Körper aufgenommen und zu Bausteinen unserer Zellen. Wir werden also wirklich das, was wir essen. 🍎 Gute Bauträger achten darauf, gutes Material für ein Haus zu verwenden, damit es möglichst lange steht und widerstandsfähig ist. Durch qualitativ schlechtes Material wird das Haus nicht lange stehen und nach ein paar Jahren beginnen die Investitionen in Reparaturen. 🏠 Tja. Und wie schauts mit unserem Körper aus? Welche Art von Bauträger unseres Körpers wollen wir sein? ❤️ . Die Bergfotos müssen sein. Mich ziehts schon wieder sehr auf den Berg⛰️ 📸  Wie idyllisch 😍 🖤🙊 Tolle Fotos von dir 😍 also wenn ich wäre was ich essen würde, und was ich sport machen würde dann wäre ich um mindestens 30 kg leichter 😅 also bei mir trifft der Satz nicht zu (optisch) ABER ich bin seit 7 Jahren nicht mehr krank gewesen, also gesund bin ich 😋 👏👏❤️ hei 😊 Schau mal bitte in deine Nachrichten hier auf Instagram 🥰",,2020-08-31T17:11:59.000Z
CC30qbWBF2z,https://www.instagram.com/p/CC30qbWBF2z/,957,#theniamexactlywhereineedtobe #fashionphotography #fashionshot #fashionistas #fashiongram #discoverunder5k #lookbook #womenfashion #ootdgals #blogger_de #blogger_at #ootdfashion #outfitlook #blackoutfit #belt #carmushka #anajohnsonpreset #igersgraz #travelblogger #adventuresahead #yeshappyandenoughеnjoy,🖤what if everything happens for a reason? . . . . 📸 By the one and only                                        Wunderschönes Bild von Dir 😍❤️😍❤️ Wow 😍 Ein bezauberndes Bild von dir 😄🎈👍Hab noch einen wunderschönen Abend 🌸 So schön liebes 💕😍mag deinen Look total 💫❤️ 😍 Collab 👉 DM us   💍 Wie hübsch 💕 Super tolles Bild 😲😍 Super schön ❤️ Collab 👉 DM us   💍 🔝😍 ❤️❤️❤️,,2020-07-20T17:26:40.000Z
CDhB93Chg_D,https://www.instagram.com/p/CDhB93Chg_D/,907,#waitwhat #farbloshatwas #blackandwhitephotography #blackoutfit #blackandwhite #livethelittlethings #fashionblogger #ootd #streetstyle #outfitlook #outfitgoals #outdooradventures #exploretheworld #travelgram #discoverunder5k #blogger_de #igersgraz #womenfashion #vintage #carmushka #anajohnsonpreset #blondesandcookies #enoughaugust #fashionblogger_de,"▪️und eigentlich war die Wiese blau und der Himmel rot      . . . 📸                                          😍❤️ Hi DM   for collab Tolles Foto ❤️ daamn Nele 😍 Hübsches Bild von dir 🎈🌸😄👍Hab einen wunderschönen Abend noch ☀️☀️😊 Bellissima foto, complimenti. 🖤🤍🖤🤍🖤🤍 😎📸 great picture!🙌🔥 Geniale Stimmung😍 Collab? DM   😎⌚ J’adore !",,2020-08-05T17:31:46.000Z
CDCINrZBRJN,https://www.instagram.com/p/CDCINrZBRJN/,712,#hochdiehändewochenende #girlswithbelt #belt #blackoutfit #ilovefashion #styleaddicted #mywardrobe #photooftheday #fashionistastyle #blogger_de #blogger_at #carmushka #anajohnsonpreset #igersgraz #ootdgals #streetstyleluxe #lookoftheday #happyme #travel #verysavеwithyou #discoverunder5k #darlingescape #styleinspo #luxuryfashion #livethelittlethings,"◼️who's ready for the weekend?◼️   . . . 📸                                              😍 Cooles Foto😍 wünsche Dir ein wunderschönes Wochenende ☉ Mega cooles Bild 😘💕 Tolles Bild 💕 🙋🏼‍♀️🙋🏼‍♀️🙋🏼‍♀️ Meeeee! ❤️❤️❤️❤️❤️❤️❤️gata Beautiful💚 So ein süßes Bild schon wieder 😍 Hi! Your feed is perfect for a collab, please DM our main account @ sxrba if you’d be down! 💞 Honey, Much love from VICVI! ♥️ Youre perfect for our brand as our new brand ambassador! For details and info please message me   🦋",,2020-07-24T17:29:54.000Z
CCdawOIBIgn,https://www.instagram.com/p/CCdawOIBIgn/,,#yoga #yogapractice #yogalove #yogapants #mindfulness #morningyogaflow #fitnessmodel #fitnessgirl #fitnessblogger #activewear #blogger_de #blogger_at #discoverunder5k #igersgraz #grazerblogger #austrianblogger #livethelittlethings #prettylittleinspo #carmushka #anajohnsonpreset #igtvvideos #videooftheday #fitnessgoals #fitnessblogger_de,"MORNING YOGA FLOW Wie oft habe ich meine Schwester schief angeschaut, als sie Yoga gemacht hat...Augen verdreht, mit den Schultern gezuckt und lieber HIIT (High Intensity Intervall Training) trainiert. Als wir gemeinsam in Sri Lanka unterwegs waren, hab ich beschlossen, mal mitzumachen. Seitdem bekomm ich es auch nicht mehr, aus meinem Leben. Es ist für mich Entspannung, Training, Körperbewusstsein und Selbstliebe in einem.😍 Yoga-Fans da draußen? .                                               Ja es ist absolut bereichernd. Seit ich die Ausbildung zum Entspannungstrainer mache versuche ich es auch täglich in meinen Alltag zu integrieren. Ein Mann der Yoga macht wird sehr oft belächelt. Liebe Grüße 😂💋💋 wie wundervoll ❤️❤️❤️ We love yoga & HIIT ❤️",,2020-07-10T11:20:45.000Z
CCjLnMHh5DO,https://www.instagram.com/p/CCjLnMHh5DO/,461,#thetoughquestions #posenkannich #fashionphotography #fashionshot #fashionblogger #fashiontrends #fashioninspo #igfashion #streetstyle #ootdfashion #fashionistas #fashiongram #lookoftheday #streetstyle #styleinspo #fashiondiaries #blogger_de #blogger_at #discoverunder5k #igersgraz #grazerblogger #streetstyleluxe #ootdgoals #blackoutfit,"Pineapple or melon for dinner?   . . 📷                             #               Esa mirada   me enamora 😍😍😍 😎📸 🔝 💕 Wie wunderschön kann man sein 🥺🥺🥺🥺 Gorgeous! 🔥 We are open for collab. Let us send you free jewelry pieces to feature. I think you're perfect fit for our brand. If you're interested, don't hesitate to DM me and let's make it happen! 💕 Eindeutig pineapple 🤩 Collab 👉 DM us   💍 melon Fr ✨👏 👏☹️ 🍉🍉🍉🍉🍉🍉!!!! Toll siehst Du aus 😍 hast einen schönen Account und tolle Bilder👍 Wow so hübsch 😍 würde mich total freuen wenn wir uns ein wenig über Mode austauschen ❤️ Tolles Bild 😊",,2020-07-12T17:03:09.000Z
CBpiDgHBaw2,https://www.instagram.com/p/CBpiDgHBaw2/,325,#florence #florenceItaly #toscana #travelblogger #exploremore #adventuretime #traveltheworld #postcardshot #adventureseeker #wanderluster #worldbestshot_IG #austrianblogger #blogger_de #blogger_at #discoverunder5k #discoverunder10k #travelshots #italytravel #canonphotography #carmushka #anajohnsonpreset #igersgraz #grazerblogger,Florence stole my heart... Möglicherweise habe ich gerade Fernweh und scrolle durch meine Reisealben😇 Schon mal in Florenz gewesen? Diese Stadt hat mich einfach verzaubert! 😍 . . . . . . . . . . . . . . . . . . . . . . . .                                             😍😍😍 Sehr schönes Bild 💕😍 Der absolute Hammer 🙌 Super Wirf doch mal einen Blick in deine Nachrichten😍😊,,2020-06-20T07:43:18.000Z
CCOmpTtBpxF,https://www.instagram.com/p/CCOmpTtBpxF/,476,#alwayssmiling #saturdayfever #positivethoughts #grazerblogger #austrianblogger #blogger_de #blogger_at #discoverunder5k #fitnessmodel #fashionblogger #ootd #streetstyle #ootdfashion #fashionistas #fashiongram #lookoftheday #blazer #canonphotography #fashiondiaries #whatiwear #graz #schlossberg,"radiate positivity☀️   . . . . . . . . . . . . . . .                                       wow, wie toll!😍🤍 So hübsch 🧡 Hübsch 🌺🌺🌺🌺 YOU Smile lovely❤️ Moon❤️❤️ I love this outfit so much 💗 GOREGOUS Schönes Foto von dir 🌹 Collab? DM  Tolles Outfit Liebes ❤️ Du schöne 😍😍 Soo ein schönes Lächeln ❤️ Richtig tolles Outfit!😍",,2020-07-04T17:15:19.000Z
CMKoFQWnSdd,https://www.instagram.com/p/CMKoFQWnSdd/,278,#internationalwomensday #equalrights #womenempowerment #womenpower #blackandwhitephotography #photography #creativemind #fashionphotography #ootdfashion #selflove #womenstyle #womensday,"The strongest woman I know? My mum.  She knows her value, treats every living being with respect and raises her voice in unfair situations. . The strongest man I know? My dad. He is smart, cooks the best steak and gets emotional without hiding it. . There were never female tasks or male tasks in our household- there were tasks.  There was no maternity leave while dad was working - there were both parents staying at home feeding us at 3am. .  My parents have always encouraged me to speak up for myself and lead by example.  . If your parents couldn’t do that - it’s not their fault.  Take the step yourself and take action. . Let’s all be the change we want to see in the world.🌷 . 📸    .                       😍😍😍😍😍😍😍😍 wunderschön❤️ 🌼🌺🌼🌺🌼🌺🌼🌺🌼🌺🌼💌 👏👏❤️",,2021-03-08T17:24:51.000Z
CD1oi9Thjv0,https://www.instagram.com/p/CD1oi9Thjv0/,600,,"home - was bedeutet 'Zuhause' für euch?🧭 Im Sommer fahren viele auf Urlaub, sind ein paar Tage/Wochen an einem anderen Ort. Am Anfang will man unbedingt weg und danach freut man sich doppelt wieder nach Hause zu kommen. Ich frage mich oft, was dieses Zuhause ausmacht? Sind es Erinnerungen? Sind es Gerüche? Materielle Dinge? .  🌍Nachdem ich recht viel gereist bin, in einer anderen Stadt studiere, hier und dort gearbeitet habe, bin ich für mich drauf gekommen, dass dieses Zuhause ein Gefühl ist, das vor allem mit den Menschen zu tun hat. Bzw. mit der Atmosphäre, die sie erschaffen - wenn ihr versteht, was ich meine😊 Und ich realisiere immer wieder, wie dankbar ich für die Orte bin, die ich mein Zuhause nennen darf❤️ . 📸  DM   for collab Zuhause ist da wo dein Herz ❤️wohnt 😄👍das bedeutet für mich Zuhause 😄Tolles Bild von dir 🎈😊 Sehr schöne Bilder 😍❤️😍❤️ Collab? Shoot us a msg @ vincerewears👍 DM   For Collab! DM📩   4 COLLAB♥️ Süßes Bild 🔆🔆🔆 👌👌 Collab? DM   😎⌚ tolles Thema, zuHause für mich ist ein Gefühl in mir. Wenn ich wo bin wo ich mich ganz bei mir fühlen kann, dann fühle ich mich zuHause. Das kann in einem gemütlichen Sessel in meiner Wohnung sein und an einem Strand am Mittelmeer od auch im Kreis von Freunden in der Stadt. 👍👌❤️😍🤩😘 😘😘",,2020-08-13T17:33:42.000Z
CCLAshshoy2,https://www.instagram.com/p/CCLAshshoy2/,225,#porridgegehtimmer #alldayeveryday #kooperation #porridge #healthylifestyle #fitfood #fitnessblogger #fitnessmodel #health #veganfood #foodphotography #blogger_de #blogger_at #austrianblogger #discoverunder5k #darlingescape #foodlover #igersgraz #grazerblogger #breakfastgoals #veganbreakfast #eatinghealthy #bestofvegan,porridge in summer? Yes or no? ☀️   . .  . . . . .                                         Yesss und zwar 365 Tage im Jahr 😍🤤😋 ❤️😋 👍👍👍👍 JA,,2020-07-03T07:45:59.000Z
