id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
BxWyjWegxJ9,https://www.instagram.com/p/BxWyjWegxJ9/,75,#colorfullife #fashion #timeforadress #fancy #livingthegoodlife #sofree #sofresh,Live life in colors. 🌈 Credits to              Wow ♥️🤩 👌🏼👌🏼 Voll schönes Foto! 😍,,2019-05-12T08:39:35.000Z
ByQeKgkI2qY,https://www.instagram.com/p/ByQeKgkI2qY/,86,#timeforadress #goodvibes #glamgirls,The moment when you try to match the vibe of the movie you are going to watch. 🎉🌺      Voll schön! ☺️,,2019-06-03T18:17:23.000Z
BfgbzqclZee,https://www.instagram.com/p/BfgbzqclZee/,68,#throwbackthursday #newyorkcity #breathtakingviews #oneworldtradecenterobservatory #timesquare #empirestatebuilding #centralpark #guggenheimmuseum #aupairlife #inlove,"Throwback to my weekend in NYC.  I am so stunned by this city, it is just breathtaking and amazing.                    Good one ⚔️....",,2018-02-22T17:08:09.000Z
CD9UufunI1z,https://www.instagram.com/p/CD9UufunI1z/,54,#flowers #sunshine #botanicalgarden #livingthegoodlife #enjoyingnaturesbeauty #nature #naturelover #graz #steiermark #dobiniherdogherihin #lovenature,Enjoying the colors of life. 💕🌺                     ❤️😍 Flowerpower Sehr schön❤️,,2020-08-16T17:14:26.000Z
BiLaZp9gFd0,https://www.instagram.com/p/BiLaZp9gFd0/,90,#bright #beberhexa #home #favoritesongrightnow #missaustriasomuch,Now tell me: how did all my dreams turn to nightmares?  How did I lose it when I was right there?  Now I’m so far that it feels like it’s all gone to pieces Tell me why the world never fights fair I’m trying to find HOME  A place where I can go  To take this off my shoulders  Some one take me home 🎶🎶          💚,,2018-04-30T02:45:59.000Z
CQjOtF-HoIi,https://www.instagram.com/p/CQjOtF-HoIi/,48,#tryingnewways #inspirationalpost #tb #vorderergosausee #feeleverymoment #awareness #mindset #exciting #selfdevelopment #changeyourvibe #vibe #highvibe,"What if we embraced life every single minute? What if we embraced every moment? What if we embraced not only the ""good"" emotions but also the ""hard/bad"" ones? How would life be and feel then?  I tried it today during my workout session. It should have been a ""shorter"" one today, with one video included that I knew was gonna be hard. So I decided to embrace the burn and the exhaustion without trying to avoid or complain about it. Just feeling all emotions and loving every single minute of the workout. Of course I did little breaks in between during the ""hard"" video, but I did every movement more consciously and more correctly. At the end I was so pumped and excited that I did an extra workout of 10 min HIIT (even though I didn't had to because it wasn't on my workout plan) and felt more energetic than the whole day. So my answer to the questions above is, life feels freaking hell more amazing, exciting and energetic if you take every emotion and embrace it. When you feel it fully instead of pushing it away because it feels uncomfortable at first. Have you tried it? Let me know 😊❤️ Pictured:   at Vorderer Gosausee                        You are amazing ❤️ Perfect! 😍",,2021-06-25T16:49:41.000Z
BdioQdtlqjg,https://www.instagram.com/p/BdioQdtlqjg/,54,#throwbackthursday #washingtondc #aupairlife #travelgram #america #livingmydream #dreamcametrue,"Throwback to my trip to Washington DC. I love this beautiful city. ❤️              Beautiful city, girl and trip 🙈",,2018-01-04T20:32:38.000Z
Bzkj39KI_bp,https://www.instagram.com/p/Bzkj39KI_bp/,76,#tb #takebreaks #nevergiveup #youcandoit #großersonnstein #mountaintop #naturelove #throwback," to my amazing hike with one of my dearest friends  . I realized again on this day that a hike is such an easy comparison to life. If you want to go far, you have to take breaks and if you never give up you reach the top of the mountain. On this journey I thought many times that I couldn't make it, but I pushed harder after every break, telling myself I can do it and in the end I enjoyed such an amazing view from the top. So lesson learned.             ",,2019-07-06T10:03:29.000Z
BeQ1ptdFEmR,https://www.instagram.com/p/BeQ1ptdFEmR/,47,#newfriends #boston #qualitytime #funtimestogether #exploreboston #aupairlife #lastcallpitches,"The most incredible thing on my journey is to meet new people, who are so funny and wonderful, where you can easily be yourself and whom I can even call friends by now. 🤪☺️            Awww so nice words❤️ Oooo <3",,2018-01-22T19:14:44.000Z
Bd1cVZ3lZx6,https://www.instagram.com/p/Bd1cVZ3lZx6/,42,#washingtondc #newfriends #aupairlife #travel #friendshipgoals #newmemories #throwbackthursday #besties,It‘s the friends we meet along the way that help us appreciate the journey. ❤️👭             ❤️❤️,,2018-01-12T03:54:01.000Z
CE_7VBCnQzn,https://www.instagram.com/p/CE_7VBCnQzn/,29,#sunrise #morningslikethis #morningslikethese #happiness #awareness #trust #skyismyfavoritecolor #sunshine #sun #summervibes,Mornings like this 💕                   👍,,2020-09-11T14:01:37.000Z
B1iy09_I3b3,https://www.instagram.com/p/B1iy09_I3b3/,59,#tb #beautifullake #mountains #perfectmoment #perfectshot #justletmefly #readyfortakeoff #memyselfandI #vacation,"Ich heb ab, nichts hält mich am Boden. 🚀 Credits to                  Hält dich nicht die Erdanziehungskraft am Boden?? 😉",,2019-08-24T10:38:27.000Z
CJwLp8XnY1-,https://www.instagram.com/p/CJwLp8XnY1-/,54,#tbt #wandern #mountainlove #outdoorphotography #Österreich #nature #hiking #extraordinaryview #adventure #explore #bergmensch #365austria #bergwelten #naturelover #beautifulday #view #landscape #steigauf #paradies #love #wanderlust #austria #mountains #loves_austria #austriavision #autvibes, to this beautiful trip. Loved every minute of it.                                                  👍👌,,2021-01-07T17:53:25.000Z
Bi7AarRACeF,https://www.instagram.com/p/Bi7AarRACeF/,115,#miami #wynwoodwalls #wynwoodartdistrict #travel #goodbyeusa🇺🇸 #seeyasoon #friendshipgoals #aupairlife,"Flashback to my amazing trip to Miami with   the best travel companion and best friend you could wish for. ❤️ The week in Miami was my best week in the US! I really miss this amazing feeling I had in Miami 🧘🏽‍♀️and the US in general, not because of the life I had as an Au Pair but because of my friends and the life I could have had in the future. But sometimes you have to say goodbye and listen to your heart instead of your doubts.  Hope to be back there soon, not as an Au Pair but as an adventurer. 🧗🏽‍♀️               ( ) Miss you travelpartner💕 ly💕 I miss you too ❤️❤️ lyt❤️ 😍❤️ so fein! We love your look ! Write us in DM, we have a proposition for you :) ...",,2018-05-18T14:22:29.000Z
