id_of_post,url_of_post,likes_of_post,hashtags_of_post,description_of_post,post_was_liked_by,date_of_post
CKo5HtXHz4Q,https://www.instagram.com/p/CKo5HtXHz4Q/,59,,"Träge Systeme in Bewegung bringen! Hierzu werden Figuren anstelle von Personen, Gefühlen oder Symptomen punktgenau am Brett positioniert.  Energetische Dynamiken werden so auf einmal sichtbar und mithilfe des Muskeltests wird Schritt für Schritt hinter dem Thema gearbeitet.  So werden neue Dynamiken frei und ein System kann sich neu Ordnen. Partnerschaft  Symptom Unternehmen Job/Schule Liegenschaften Ziele/Herzenswunsch Treffsicher, simpel, effektiv und nachvollziehbar! Dauer 90 Minuten Preis 125€ https://www.greenbrain.at/das-loesen-von-verstrickungen-am-brett/ Schaut eher verliebt aus als „kinesologie“ hihihi",,2021-01-29T18:28:09.000Z
CPnUhsmHVl6,https://www.instagram.com/p/CPnUhsmHVl6/,32,#Prägungen #Blockade #neustart #muster #ängste #kinesiologie #unterbewusstsein #loslassen #abgrenzen,"""Lass' die Vergangenheit sein! Denk' nicht mehr dran!"" Kennen auch Sie solche gut gemeinten Ratschläge?  Fühlen auch Sie sich danach schlechter als zuvor? Weil Sie einfach nicht loslassen können obwohl Sie es sich wünschen?  Das ist kein Wunder! Denn der Aufruf, loszulassen, erhöht oft nur den Druck, ändert aber nichts an Ihrem Dilemma. Sie wollen ja loslassen, schaffen es aber einfach nicht.  Warum?  Die Ursache für unfreiwilliges Nicht-Loslassen-Können liegt in 99 Prozent der Fälle in unserem Unterbewusstsein begraben. Sie finden dort Muster,   und Blockaden, die Sie darin anhalten können ein freies, selbstbestimmtes Leben zu führen.  Entdecken wir die Ursache für Ihre   und befreien Sie von alten Mustern oder falschen Verhaltensweisen! www.greenbrain.at hello@greenbrain.at              Ja, das Loslassen ist wohl das schwierigste im Leben.",,2021-06-02T10:26:08.000Z
COKZQNEnDr9,https://www.instagram.com/p/COKZQNEnDr9/,62,#nutrigenomics #dnaanalysis #digitaltwin #foodsupplement #vegan #nutrition,"Wooohaaaa - danke smartmelts für das Testkit!  Nach Abgabe meiner DNA wird ein digitaler Zwilling Erstellt. Dieser informiert mich über den Zustand meiner aktuellen Vitamine, Mineralstoffe und Spurenelemente. Daraus wird mein individueller Mikronährstoff-Status ermittelt!🌞🌞🌞🌞🌞🌞           Spannend Brainpower aus Graz",,2021-04-27T08:18:04.000Z
CQd5xTanFEe,https://www.instagram.com/p/CQd5xTanFEe/,28,#Gewinnspiel #Glück #kinesiologie #muster #unterbewusstsein #greenbrain #graz #steiermark💚,"+++ GEWINNSPIEL +++  Wer bei der Hitze zusätzlich in energetischen Verstrickungen festhängt, hat es verdammt schwer. Daher habe ich mir etwas Besonderes überlegt: ich starte ein 🕺   🕺 und verlose unter allen Teilnehmern eine von DREI Sitzungen! Weitere Informationen zur Sitzung und dem Ablauf findet ihr hier. https://www.greenbrain.at/das-loesen-von-verstrickungen-am-brett Wie kommt ihr zu eurem Los? Das Beitragsbild zeigt einen Behelf ohne den ich meine Sitzung nicht abhalten könnte. Erratet ihr worum es sich dabei handelt? Dann ran an die Tasten! Postet eure Ideen unter das Bild. Je kreativer ihr dabei seid, desto besser! Alle Antworten kommen in den Topf! Am Schluss ziehe ich die Gewinner per Los. Schritt 1: Das Beitragsbild zeigt einen Behelf den ich für meine Arbeit benötige. Ratet worum es sich handelt und postet eure Ideen unter das Beitragsbild. Schritt 2: Teilt meinen Beitrag und verdient euch gutes Karma. Während eines laufenden Gewinnspiels kann man so etwas immer gut brauchen. ;) Die Teilnahme ist bis zur Verlosung möglich. Diese findet am Freitag, den 9.7.2021 um 13:00 live auf Facebook statt. Der Gewinner oder die Gewinnerin der Verlosung wird im Anschluss per PN verständigt. Das Gewinnspiel steht in keinem Zusammenhang mit Instagram oder Facebook. Der Rechtsweg ist ausgeschlossen, ebenso eine Barauszahlung des Gewinns. Viel   meine Lieben!            🧘 unterbewusstsein 🤙🤙 💛💛💛 Hirrrrn und Herrrrrrz Ich weiß es, aber ich verrat es nicht!😜😄",,2021-06-23T15:10:33.000Z
CFMtVitHUPj,https://www.instagram.com/p/CFMtVitHUPj/,20,,😅,,2020-09-16T13:09:29.000Z
CEveof-nOEM,https://www.instagram.com/p/CEveof-nOEM/,,#whhhooooooooosssssssshhhhhh #lightspeed #moinmoin,Ab auf Arbeit! 🤪      Das ist mal ein schöner Arbeitsweg! 😉,,2020-09-05T04:43:58.000Z
CJIe4peHsuz,https://www.instagram.com/p/CJIe4peHsuz/,26,#weihnachten #optimistisch #staygreen,"Weihnachten steht vor der Tür - eine Zeit der Rückbesinnung auf das heurige Jahr und der Vorausschau auf 2021 hat begonnen. In diesem Sinne vielen Dank an alle die heuer bei mir waren, vor allen für das entgegengebrachte Vertrauen, die gemeinsame schöne Zeit und den wertvollen Austausch! Was erwartet uns 2021? Das nächste Jahr bringt auf jeden Fall Veränderungen mit sich, unter anderem viele neue, spannende Projekte! Denn als Kinesiologe für und mit Menschen zu arbeiten bedeutet für mich, nicht stehen zu bleiben, sondern aus jeder Herausforderung etwas zu lernen, mich weiter zu entwickeln und zu wachsen.  So sehe ich jeder Problemstellung vor der meine Kunden stehen optimistisch, kraft- und vertrauensvoll entgegen. In diesem Sinne: Frohe Weihnachten und ein Glückliches und Gesundes neues Jahr! Stay Green :) Übrigens: Meine Praxis ist ab 11.1.2021 wieder geöffnet.  Termine werden in der Zeit zwischen 23.12. und 09.1. via Messenger, WhatsApp oder Email vergeben. www.greenbrain.at    ",,2020-12-23T07:51:49.000Z
CGS8LU_nBvq,https://www.instagram.com/p/CGS8LU_nBvq/,63,#abgrenzen #NEINsagen #grenze #fürmich #kommunikation #selbstwert #muster #aufopfern #kommunikation,"⚡️ABGRENZUNG = EGOISMUS⚡️ Diese Meinung ist in unseren Breiten vorherrschend.  Dabei ist Abgrenzung wichtig. Sie hilft uns, Kraft zu tanken und bringt uns die Wertschätzung entgegen, die wir brauchen.  Können Sie von sich behaupten, dass Sie ausreichend auf sich achten? Dass Sie vor Ihrem Umfeld kommen ohne dabei ein Egoist zu sein?  Fühlen Sie sich schlecht, wenn Sie „NEIN“ sagen, obwohl sie die Abgrenzung in diesem Moment bitter nötig haben? Wenn das so ist, rufen Sie mich an. Gerne erkläre ich Ihnen mehr zu diesem umfangreichen Thema!               www.greenbrain.at Ein bezaubernder Beitrag! 🌸🌸🌸 Zu  , gute Freunde - @ kini.kana - haben mit viel Liebe eine coole App veröffentlicht. ✊✊ Auch mich hat sie ermutigt, weiterzukommen. Mehr Infos stehen in meinem Profil. 💝💝💝 Blöde Frage, aber hast du zusätzlich noch das Propädeutikum um gemacht?",,2020-10-13T19:46:00.000Z
CSeng5LKrJN,https://www.instagram.com/p/CSeng5LKrJN/,85,#Greenbrain #Graz #Heldinnen #Helden #gemeinsamwachsen #zeitfuerpflege #klinikumgraz #kages,"YEAH! ☀️☀️☀️☀️  Kinesiologie ist seit heute Teil des Gesundheitsprogramm des Angestelltenbetriebsrats am LKH- Univ. Klinikum  . Die knapp 7000 MitarbeiterInnen leisten täglich Übermenschliches. Umso mehr freut es mich, dass ich genau diese   und   des Alltags jetzt mit meinem Angebot unterstützen darf.  Danke für diese Möglichkeit!        👏👏 Herzlichen Glückwunsch🍀 Wow 👏, das ist toll, gratuliere 😊🍀🌈 👏👏👏👏👏 Bravo 🙌 Das ist toll!",,2021-08-12T14:53:03.000Z
CG9d5qGHPoh,https://www.instagram.com/p/CG9d5qGHPoh/,32,#allergie #unverträglichkeit #emotionalerstress #stauballergie #tierhaarallergie #metallallergie #haut,"Allergien?? Unverträglichkeiten?? 🤧 Die Kinesiologie kümmert sich nicht um die Symptome, sondern greift das Problem an der Wurzel an.  Warum hat man eine Allergie oder Unverträglichkeit und was will Ihnen Ihr Körper mit der Message „Allergie“ sagen.  Entschlüsseln wir die Ursache und löschen wir Allergie(n) und Unverträglichkeiten nachhaltig und sanft! Weitere Infos: https://www.greenbrain.at/allergien-als-hilfeschrei-der-seele/             Super, sehr wirkungsvolle Methode👍🙌",,2020-10-30T08:08:47.000Z
CP8mOCHHPcf,https://www.instagram.com/p/CP8mOCHHPcf/,79,#welovewhatwedo #makingcomplexitysimple #kinesiologie #Abgrenzen #unterbewusstsein #muster #greenbrain #gesundheitsvorsorge #mitarbeitermotivation #mitarbeiterbindung,"YEAH! Heute ist ein knapp-tastischer Tag!🥳🍾 Ich starte bei der KNAPP Vitalakademie mit meinen kinesiologischen Sitzungen.  Zwei Jahre musste ich coronabedingt warten, aber jetzt ist es endlich soweit!  Gerade in einem so spannenden und fordernden Berufsfeld wie bei KNAPP kann man persönlich reifen und wachsen.  Bei solchen großartigen Prozessen stören belastende Muster immens! Mit meiner Arbeit löse ich diese genau dort, wo sie entstehen: im Unterbewusstsein.  Und das ganz nach dem Knapp-Motto    Umso mehr freue ich mich, dass mein Angebot bereits jetzt gut angenommen wird. Ich freue mich megamäßig über diese großartige Kooperation! 🤘Danke liebes Knapp-Team für diese Möglichkeit!                  👏👏👏 Wunderbar!!!! Voll nice he 😎👏",,2021-06-10T16:44:47.000Z
CGIVVd6nR33,https://www.instagram.com/p/CGIVVd6nR33/,82,#angst #existenzangst #starre #booomyourlimits #praesentationen #höhenangst #angstvorkrankheit,"Es gibt verschiedene Gründe und Auslöser für Angstgefühle. Einige davon sind im Bewusstsein vorhanden und andere wiederum generiert das Unterbewusstsein, also unser ""Autopilot"".  Das Unterbewusstsein wiederum ist dafür verantwortlich, dass Ängste bleiben und nicht so einfach verschwinden, wie Sie es vielleicht gerne hätten. Schauen wir gemeinsam auf die Ursachen, warum sie eine Angst blockiert.             www.greenbrain.at 🤟👍👏👏👏👏 Tolles Bild! Toller Post!",,2020-10-09T16:54:11.000Z
CKyhjYiHCiS,https://www.instagram.com/p/CKyhjYiHCiS/,29,,,,2021-02-02T12:14:38.000Z
CHvpwGrnXqs,https://www.instagram.com/p/CHvpwGrnXqs/,35,#Physiotherapie #Viszeraltherapie #Craniosacraltherapie,"Hello World - neue Website online! 🌍 Herzlichen Glückwunsch zur neuen Website! www.freiraum.physio Anwendungsgebiete: - Spannungskopfschmerzen - Schwindel - Kiefergelenkschmerzen Authentisch, klar und ansprechend, dein Strahlen und deine positive Energie sind einfach nur WOW! Graz wird Gesund💐🥳 Viel Erfolg liebe Sandra Kullnig ⚡️🥂 👏 Gut geworden. (Und gutes Patienten-Model 😉) Ich bin das “vorher” Model 😂",,2020-11-18T19:54:22.000Z
COc68UinujV,https://www.instagram.com/p/COc68UinujV/,59,#StarWarsDay #starwars #darthvader #diemachtdergedanken #kinesiologie #lukeskywalker #rebellion,"May the force be with you! Happy Star Wars Day🥳 Nicht vergessen: Positive Gedanken erzeugen positive Gefühle. Negative Gedanken erzeugen negative Gefühle. Das ist die Macht der Gedanken. ""Lernen du musst, deine Gedanken zu steuern""☝️            ",,2021-05-04T12:58:46.000Z
